Name,Abductive reasoning,Active listening,Clarifying,Critiquing,Decision making,Deductive reasoning,Defining the problem,Delegation,Digging deep,Drawing,Explaining in simple terms,Facilitating,Goal setting,Identifying core components,Identifying key insights,Identifying known and unknown,Identifying obstacles,Identifying patterns,Improvising,Inductive reasoning,Mentoring,Observing,Pivoting,Persuading,Prioritizing,Record-keeping,Reframing,Representing ideas visually,Story building,Story telling,Synthesizing information,Trust building,Understanding tradeoffs,Working under time pressure,Using materials creatively,Physical prototyping,Digital prototyping
1526139,-5.384615385,7.5625,6.432692308,4.956730769,6.326923077,1.735576923,1.682692308,-5.677884615,4.730769231,-7.168269231,5.817307692,7.379807692,-7.673076923,4.158653846,3.298076923,3.360576923,-0.769230769,-4.014423077,6.048076923,2.841346154,8.326923077,-0.879807692,2.605769231,8.322115385,-6.692307692,1.100961538,-2.451923077,-5.466346154,7.173076923,8.427884615,1.451923077,6.899038462,-3.653846154,-0.822115385,NA,NA,NA
1531673,6.837606186,3.837606968,8.615384224,7.111110198,8.854700724,7.606836955,6.145299276,5.025640634,3.264956352,0.991452861,8.034187382,4.777777908,3.999999609,4.418802506,6.034187904,7.094016442,4.64957278,2.119657728,4.717947805,3.256410126,5.555554903,1.487179618,0.282050891,4.10256345,5.752136361,1.666666015,2.239315326,6.888888758,2.393161741,6.829059959,0.196580805,7.068375155,3.598290468,3.376067724,NA,NA,NA
1557143,2.405498282,-2.212199313,5.713058419,4.016323024,6.546391753,-2.229381443,8.445017182,4.617697595,-3.5395189,3.939003436,2.139175258,-4.231099656,4.278350515,-1.267182131,-1.245704467,2.521477663,6.426116838,7.993986254,-3.39347079,-1.275773196,1.254295533,-1.198453608,-2.551546392,6.782646048,1.030927835,-5.717353952,-3.39347079,8.552405498,4.862542955,5.914948454,-3.857388316,7.023195876,-3.264604811,3.182989691,NA,NA,NA
1563043,2.89183223,5.877483444,7.803532009,4.51986755,7.284768212,8.460264901,4.249448124,5.513245033,8.543046358,8.349889625,1.622516556,8.537527594,2.472406181,6.870860927,1.777041943,7.279249448,2.759381898,6.539735099,3.035320088,6.020971302,4.856512141,7.312362031,8.222958057,7.897350993,7.70419426,9.277041943,7.406181015,6.8598234,4.856512141,5.590507726,9.503311258,9.530905077,9.646799117,8.614790287,NA,NA,NA
1563047,1.818181818,-0.315006684,-1.218248663,-4.314004011,7.135695187,-3.500167112,5.83723262,4.372493316,-2.493315508,7.512533422,-1.224933155,3.861129679,6.086229947,-1.287600267,1.739639037,2.012867647,2.072192513,-2.788268717,7.645387701,2.116477273,-4.615641711,3.037266043,5.075200535,-6.202372995,-0.314171123,-6.137199198,3.761697861,8.366477273,3.987299465,1.961062834,-1.5625,6.999498663,5.026737968,3.000501337,8.35394385,6.167279412,7.082219251
1563312,4.315789474,2.969298246,6.921052632,4.206140351,5.98245614,6.039473684,-0.956140351,7.24122807,4.596491228,7.355263158,4.570175439,-2.635964912,6.087719298,6.074561404,1.921052632,1.346491228,0.526315789,6.127192982,8.359649123,1.504385965,2.649122807,2.565789474,0.938596491,-2.478070175,2.631578947,2.75877193,8.289473684,7.785087719,-1.912280702,3.197368421,7.605263158,6.013157895,4.350877193,7.811403509,NA,NA,NA
1563315,8.823529412,-0.918124006,1.709062003,1.76073132,5.46899841,3.96263911,7.13036566,7.118441971,8.187599364,-5.306041335,-3.759936407,5.926073132,-2.607313196,3.8354531,3.791732909,5.019872814,6.756756757,-2.921303657,8.06836248,-4.63036566,-0.540540541,-5.89427663,5.095389507,9.217011129,5.135135135,-4.415739269,-3.028616852,2.333068362,4.038155803,5.616057234,-1.581875994,2.062798092,0.810810811,7.189984102,NA,NA,NA
1563316,4.186550976,2.434924078,0.336225597,2.532537961,6.724511931,-4.701735358,9.164859002,4.680043384,8.351409978,-1.860086768,5.10845987,4.788503254,9.240780911,6.274403471,2.570498915,-1.827548807,3.362255965,-4.636659436,7.798264642,6.176789588,-8.112798265,4.452277657,3.134490239,7.847071584,9.045553145,-0.818872017,3.980477223,-2.71691974,6.030368764,8.053145336,5.086767896,5.504338395,-3.188720174,0.699566161,NA,NA,NA
1563329,6.375838926,4.300894855,6.431767338,4.043624161,3.982102908,2.846756152,2.651006711,4.781879195,8.07606264,1.39261745,1.77852349,4.08836689,2.997762864,2.533557047,2.427293065,3.529082774,1.856823266,2.600671141,7.505592841,6.951901566,8.143176734,5.128635347,7.662192394,3.573825503,4.8098434,7.343400447,7.326621924,7.891498881,8.053691275,7.634228188,7.706935123,7.824384787,1.051454139,8.685682327,NA,NA,NA
1563332,4.904761905,6.363095238,0.25,-2.053571429,8.880952381,5.81547619,8.607142857,-5.125,8.666666667,8.696428571,8.154761905,7.18452381,3.071428571,7.910714286,5.035714286,-2.029761905,6.380952381,2.601190476,8.345238095,8.56547619,-1.452380952,6.43452381,6.464285714,2.636904762,-4.333333333,9.267857143,9.202380952,9.333333333,9.166666667,8.43452381,8.035714286,-2.029761905,9.19047619,-0.732142857,NA,NA,NA
1563381,4.67032967,-1.119505495,8.42032967,2.300824176,7.60989011,-1.971153846,5.81043956,7.932692308,-5.054945055,-5.570054945,6.936813187,0.982142857,-4.862637363,-2.79532967,-0.563186813,-4.59478022,6.923076923,3.440934066,4.739010989,7.90521978,-7.60989011,-4.608516484,5.151098901,-4.210164835,-2.142857143,2.287087912,-1.524725275,2.465659341,3.434065934,6.325549451,2.568681319,-3.056318681,7.857142857,5.034340659,NA,NA,NA
1563390,7.051597052,6.590909091,4.656019656,0.804668305,4.963144963,4.207616708,8.660933661,6.824324324,8.132678133,8.261670762,2.297297297,4.391891892,3.43980344,8.040540541,4.877149877,0.976658477,1.007371007,0.890663391,7.506142506,3.753071253,2.604422604,2.291154791,3.501228501,3.482800983,3.12039312,2.757985258,6.13022113,9.944717445,7.027027027,8.08968059,9.054054054,3.138820639,6.068796069,5.608108108,NA,NA,NA
1563391,5.352459016,4.356557377,4.114754098,1.18442623,3.860655738,4.274590164,3.245901639,1.758196721,2.860655738,5.995901639,5.885245902,1.413934426,1.467213115,3.454918033,2.131147541,1.364754098,4.926229508,4.81557377,-5.098360656,3.18442623,-1.909836066,5.520491803,3.836065574,-2.930327869,2.43442623,1.340163934,2.114754098,5.545081967,2.549180328,1.094262295,2.426229508,1.528688525,-1.040983607,0.520491803,NA,NA,NA
1563394,7.037037037,6.722222222,5.469135802,1.648148148,8.641975309,2.450617284,0.75308642,6.265432099,-6.641975309,0.203703704,8.283950617,5.154320988,2.617283951,4.969135802,5.296296296,-1.141975309,6.691358025,0.598765432,8.382716049,4.216049383,6.222222222,8.030864198,2.086419753,-2.919753086,8.222222222,-7.401234568,6.901234568,-3.833333333,-3.555555556,-5.104938272,0.604938272,8.882716049,8.469135802,8.796296296,NA,NA,NA
1563399,6.66700487,5.647321429,5.597605519,4.569805195,8.424648268,6.692708333,7.214218074,4.26170184,1.543560606,7.605181277,-1.591247294,2.772930195,-0.830289502,4.057765152,4.203869048,5.053774351,4.847808442,4.852881494,4.520427489,4.910037879,2.473958333,-3.90625,5.489042208,8.208874459,6.461715368,2.253449675,0.932088745,4.082792208,4.98342803,6.522930195,4.332724567,-2.610592532,8.333671537,8.198051948,NA,NA,NA
1569643,6.80952381,6.696428571,8.297619048,6.56547619,7.738095238,4.386904762,5.083333333,6.589285714,0.904761905,3.458333333,9.345238095,4.994047619,2.261904762,7.101190476,0.845238095,-1.410714286,6.904761905,2.648809524,1.964285714,-0.625,1.738095238,1.577380952,7.845238095,8.922619048,2.714285714,-2.017857143,0.25,1.136904762,6.023809524,6.625,0.654761905,4.398809524,0.523809524,2.125,NA,NA,NA
1569646,5.420168067,2.716806877,8.584874257,6.595797499,8.388234627,5.306722176,6.510924011,4.563865341,9.465546167,4.577311027,7.042017063,0.473109654,2.2655455,0.780671705,10,7.096638399,9.729411662,0.63949585,7.557983398,10,8.663864777,3.565545603,2.206722227,6.352100533,-6.855461056,-6.659663866,8.284033767,4.044957522,-3.742437283,9.184873565,-5.241596639,-3.281093565,0.612185182,-7.301261325,NA,NA,NA
1569648,4.19047619,4.220238095,-3.94047619,-8.339285714,6.69047619,2.625,9.178571429,-5.791666667,8.619047619,8.93452381,2.726190476,-4.482142857,-7.214285714,-4.660714286,-4.583333333,3.017857143,4,4.839285714,-2.511904762,6.851190476,-7.357142857,8.005952381,1.892857143,4.589285714,7.285714286,6.029761905,5.05952381,6.708333333,-3.023809524,7.529761905,-7.05952381,-5.696428571,-5.523809524,-3.017857143,NA,NA,NA
1569661,4.663461538,3.106971154,3.90625,4.945913462,8.485576923,3.131009615,5.612980769,6.460336538,7.259615385,1.664663462,3.377403846,6.099759615,5.504807692,3.227163462,9.555288462,0.691105769,1.009615385,1.231971154,7.800480769,2.734375,8.197115385,3.467548077,9.651442308,9.393028846,6.586538462,4.693509615,7.463942308,5.859375,4.831730769,9.573317308,7.824519231,8.864182692,5.721153846,8.539663462,NA,NA,NA
1569662,7.236842105,3.507401316,5.304276316,7.166940789,3.470394737,5.135690789,3.050986842,4.551809211,4.736842105,2.948190789,2.014802632,2.397203947,6.759868421,1.879111842,4.366776316,4.584703947,6.447368421,8.211348684,6.291118421,1.903782895,5.476973684,8.589638158,2.195723684,4.091282895,1.381578947,5.546875,7.014802632,8.186677632,6.858552632,5.925164474,3.182565789,4.584703947,3.157894737,6.731085526,NA,NA,NA
1569666,2.336448598,-6.163551402,-1.429906542,5.135514019,3.102803738,5.070093458,-3.205607477,-2.023364486,8.61682243,8.26635514,8.476635514,1.658878505,8.261682243,1.855140187,-0.439252336,-2.135514019,5.775700935,3.668224299,6.981308411,1.957943925,-3.588785047,8.696261682,7.710280374,-1.313084112,3.644859813,6.808411215,3.46728972,5.73364486,5.308411215,2.11682243,4.38317757,1.901869159,3.271028037,2.060747664,NA,NA,NA
1569672,3.636363636,2.563502674,2.02540107,6.620989305,8.221925134,2.603609626,3.188502674,-1.306818182,6.336898396,5.603275401,0.786540802,-1.355838878,-3.498218557,6.392045455,7.511697861,0.769829572,4.510360963,4.132687166,-2.377451524,4.41065008,-2.116756337,1.088457567,4.026291791,-4.212344573,2.629232968,-4.379456872,1.873885374,6.790329224,3.845810508,0.420008369,5.336452219,1.482842593,4.741532433,7.839794465,NA,NA,NA
1569676,9.207264827,2.238247211,1.700854831,1.691772591,7.762286194,6.916666275,8.634080805,8.485042865,8.560897305,4.017628075,-2.995194003,0.167735173,-2.660791772,0.150106707,3.530448848,-3.039530567,-2.916132609,5.66559816,-5.136218601,1.903311575,4.537926698,4.308760553,9.634081197,6.889956874,-4.087608533,4.361644647,5.941773113,7.251601912,-5.004273113,-5.100961669,0.449785412,4.405447805,6.21474372,8.264422947,NA,NA,NA
1569677,8.291457286,6.061557789,3.831658291,1.25,8.115577889,2.26758794,7.826633166,7.958542714,5.527638191,5.860552764,8.002512563,5.97361809,5.904522613,3.322864322,5.766331658,-2.141959799,7.788944724,2.292713568,9.007537688,6.275125628,-1.130653266,7.744974874,-2.826633166,-3.548994975,5.728643216,-0.97361809,4.133165829,2.003768844,-5.603015075,-6.124371859,7.675879397,8.059045226,4.170854271,8.222361809,NA,NA,NA
1569680,4.285713605,4.809027399,6.225508962,-1.956845011,4.459945815,4.903584208,5.426587377,-5.076573917,7.901785033,2.800098828,2.654080391,5.900607109,-3.44246115,1.99156693,8.050905636,6.743551663,-2.286705971,-5.111606462,4.563491685,0.846044677,-7.251673426,0.325210435,5.669642176,9.184338025,-4.087303025,-0.974702154,7.317088672,7.046441351,0.962301663,2.735924721,4.687499319,8.514695168,9.752293995,8.802392823,NA,NA,NA
1569682,2.294372294,-1.956710485,-4.822510558,4.865800602,7.757575625,2.380952381,7.784090909,-1.878787615,4.909090645,5.160714021,-4.502165823,-2.735931264,4.831169095,-2.606061135,0.450216186,1.619047355,0.787879316,0.692640693,-4.077922606,-2.441558177,-3.662337927,3.732142593,3.68885255,2.164502165,0.943722415,-1.497835762,6.069804931,7.965367965,3.411254883,4.874459139,6.81385321,-0.294371766,0.692640693,2.502705628,NA,NA,NA
1569683,3.533834586,3.632518797,1.212406015,2.02537594,1.898496241,1.809210526,1.080827068,1.029135338,6.917293233,7.918233083,7.152255639,-0.944548872,-1.785714286,4.854323308,-1.926691729,0.578007519,-4.77443609,1.113721805,8.355263158,2.739661654,-5.695488722,5.230263158,3.44924812,-2.354323308,-3.496240602,-3.585526316,-0.479323308,4.393796992,-1.973684211,-3.491541353,-1.926691729,-3.482142857,-3.383458647,4.008458647,NA,NA,NA
1569685,3.684209634,3.095759342,1.805554663,1.74342016,3.961987412,2.613303201,2.434209634,3.483186242,3.596490336,1.604531271,2.478069283,4.930554663,2.061402616,2.116227178,2.697367529,2.342835365,3.04093478,3.797513728,2.624268114,2.094297353,1.564326593,2.905700862,4.071636535,4.535817821,3.187133611,2.969359459,3.082663553,2.845090453,2.49055829,2.77930098,3.594359459,2.947429635,2.066581681,2.238365307,NA,NA,NA
1569690,7.10982659,6.029624277,2.203757225,2.192919075,8.251445087,3.096098266,7.102601156,8.190028902,8.179190751,-1.311416185,3.186416185,4.736271676,8.309248555,5.928468208,4.87716763,1.369219653,5.924855491,6.000722543,6.596820809,4.013728324,6.286127168,8.269508671,5.715317919,8.73916185,6.156069364,8.717485549,8.128612717,1.325867052,-0.794797688,-0.401011561,-0.180635838,1.166907514,2.398843931,-2.26517341,NA,NA,NA
1569698,4.025044723,1.972271914,3.676207513,4.48568873,7.47763864,2.741502683,3.5509839,6.793381038,8.139534884,8.305008945,7.325581395,0.907871199,2.039355993,4.458855098,5.518783542,-1.006261181,5.42039356,7.589445438,2.781753131,2.482110912,-2.432915921,5.138640429,3.264758497,-3.045617174,-2.093023256,2.437388193,3.211091234,1.194096601,-0.250447227,3.779069767,8.059033989,-2.580500894,1.127012522,8.305008945,NA,NA,NA
1569699,5.598290598,7.077991453,7.831196581,0.806623932,7.927350427,7.911324786,7.938034188,7.665598291,8.717948718,6.650641026,7.916666667,7.601495726,4.209401709,6.159188034,0.801282051,-6.693376068,-5.042735043,-5.144230769,3.942307692,6.618589744,-6.346153846,0.432692308,2.681623932,6.127136752,-7.179487179,-8.221153846,5.224358974,5.336538462,5.876068376,5.261752137,3.066239316,-5.411324786,2.521367521,-7.280982906,NA,NA,NA
1569706,-0.6640625,2.250976563,-1.357421875,6.049804688,4.31640625,2.739257813,-1.455078125,0.249023438,2.734375,5.415039063,3.056640625,4.565429688,0.52734375,-0.190429688,4.560546875,-3.618164063,6.40625,-1.850585938,7.705078125,6.049804688,-5.64453125,2.778320313,3.935546875,8.491210938,-0.6640625,0.297851563,6.376953125,7.846679688,-2.24609375,2.036132813,2.138671875,-3.969726563,5,-6.577148438,NA,NA,NA
1569712,-0.913580247,3.067901235,4.679012346,5.895061728,8.098765432,-0.364197531,5.987654321,-2.37654321,5.901234568,8.25308642,4.283950617,-4.327160494,-4.148148148,2.74691358,2.283950617,6.117283951,8.419753086,3.561728395,7.098765432,-1.611111111,6.024691358,3.635802469,8.950617284,7.697530864,-7.382716049,-5.87037037,8.777777778,7.277777778,7.407407407,9.660493827,-3.049382716,-0.25308642,9.308641975,-0.932098765,NA,NA,NA
1569725,8.086549217,8.164149888,6.184284116,3.917785235,7.297259508,6.609340045,2.859340045,-2.135067114,5.215324385,6.345777405,7.314737136,0.980145414,6.866610738,6.56110179,7.311940716,1.575083893,6.363954139,5.867589485,3.887723714,6.071029083,3.182326622,5.987136465,8.07466443,7.867030201,8.995385906,-1.070329978,4.9049217,8.6549217,4.665128635,7.231543624,6.495385906,5.448126398,7.512583893,6.124860179,NA,NA,NA
1569728,3.760329948,3.710743928,2.999999622,5.181817299,5.421487477,5.41322251,6.975206738,6.801652514,7.041321431,6.537189957,5.330577882,6.561983597,5.272726894,3.611569365,6.743801527,8.512396064,6.809917481,6.842974828,8.363635481,3.719007634,8.215391931,7.338842597,7.371899944,6.537189957,4.132230774,6.975206738,7.256197969,6.628098291,8.727272601,8.595040692,6.685950539,5.355371523,6.876032175,8.024793262,NA,NA,NA
1569730,1.670951157,5.472365039,4.029562982,8.036632391,2.06940874,4.019922879,4.222365039,6.687017995,0.342758689,3.184447301,8.528277635,1.224293059,-0.184233599,6.188946015,5.671058792,8.100899743,0.694087404,-2.188303342,-2.088688946,1.404241645,0.338475245,3.626285347,9.278598972,2.077442159,-3.787488766,-1.425663573,9.162917738,2.406812339,7.133676093,8.672879177,3.219794344,7.226863753,5.57840617,-3.987789203,NA,NA,NA
1569884,4.640883135,4.91367319,5.020717389,5.072512969,6.89226435,3.960634516,2.02347982,4.616711864,3.839778162,3.946822361,5.269336174,6.278775041,5.188766395,5.572340317,5.347892803,1.955570621,1.896868964,5.981813715,4.854971533,5.514501919,3.356352748,3.573894185,4.454419046,1.025551643,3.287291975,2.068369323,3.722374848,3.884667665,2.997236726,4.761739488,4.371546118,1.992402472,2.044198052,1.985496395,NA,NA,NA
1569890,3.681710214,7.021476401,5.135590107,1.729512339,-1.153998658,-1.329671176,-1.362827328,-8.1893312,-6.322248373,1.720604976,-0.529493028,8.46347981,2.01702272,-3.004255499,-1.327197875,0.349861199,5.304830012,7.124406176,8.468922957,7.105849169,2.131828254,1.813637921,2.01801291,3.457541568,-3.083927399,1.823535475,3.35807601,-1.663202934,3.576801508,3.496140143,3.653008468,5.472832542,2.636578848,-7.705364454,NA,NA,NA
1569894,8.019417476,4.955703883,3.328883495,3.954490291,6.52184466,5.749393204,5.248786408,8.16565534,2.383495146,2.42657767,5.071601942,2.27973301,1.118932039,1.006674757,2.059466019,1.908373786,4.553398058,6.65473301,8.095873786,5.808859223,0.764563107,0.225121359,5.51092233,0.311286408,0.276699029,4.086771845,3.197815534,6.852548544,-1.143203883,1.657160194,7.098300971,2.947208738,4,8.159587379,NA,NA,NA
1569895,4.605263158,4.428453947,2.574013158,6.081414474,7.648026316,4.017269737,4.662828947,2.611019737,8.059210526,1.829769737,6.422697368,4.272203947,2.023026316,6.023848684,5.353618421,1.854440789,2.993421053,1.829769737,4.975328947,5.785361842,4.358552632,5.793585526,3.643092105,6.887335526,5.328947368,0.941611842,3.133223684,4.074835526,5.378289474,6.681743421,6.340460526,2.479440789,3.848684211,1.599506579,NA,NA,NA
1569899,5.77540107,7.850266727,7.465240152,7.561497,9.593582561,5.679144222,-0.684492142,0.267378863,8.352941013,2.887699719,2.299464425,-2.417112136,8.64171074,-1.22994734,2.342246153,-0.57754027,7.593582888,6.887699882,6.181817692,0.459892559,-3.614974404,-5.229946687,2.35294036,8.545788444,-2.63101588,-3.818182308,5.422459567,9.957219088,0.491978446,-1.657754827,4.374331714,1.85026689,4.673795649,9.636363473,NA,NA,NA
1570897,5.711422846,2.629634269,2.072895792,3.920966934,6.811122244,5.833542084,-1.616983968,1.513652305,4.203406814,5.690756513,0.404559118,-0.953782565,6.545591182,2.942760521,4.590430862,4.434493988,7.44488978,5.485345691,1.361472946,8.660445892,4.496492986,-3.314754509,8.513276553,2.665956914,-5.145290581,3.235846693,7.769288577,8.735596192,-0.919338677,4.455786573,8.267785571,2.380385772,5.631262525,0.545465932,NA,NA,NA
1570918,5.231053604,-4.764325323,-4.482439926,5.041589649,-4.066543438,-2.823475046,7.107208872,-8.100739372,2.569316081,5.291127542,-8.817005545,-6.307763401,-7.578558226,-0.605360444,-6.090573013,-2.592421442,4.454713494,-3.987985213,2.393715342,-1.871534196,2.735674677,-9.519408503,3.003696858,1.954713494,-9.519408503,4.219038817,1.617375231,8.62754159,2.402957486,2.056377079,1.155268022,-2.000924214,1.68207024,-4.8012939,NA,NA,NA
1571175,0.567901235,0.549382716,2.604938272,5.25308642,2.567901235,-1.055555556,1.296296296,5.277777778,-3.086419753,7.018518519,3.24691358,-1.512345679,3.259259259,5.265432099,-1.37037037,-2.12962963,1.802469136,-0.240740741,1.320987654,1.401234568,-2.765432099,-3.475308642,7.12345679,3.796296296,1.012345679,-5.080246914,3.197530864,3.425925926,7.209876543,7.339506173,-4.580246914,5.179012346,7.432098765,5.438271605,NA,NA,NA
1571179,4.580792683,3.119918699,5,3.364668022,3.630589431,3.206300813,4.452913279,2.644817073,3.084349593,4.619749322,4.366531165,2.384823848,3.631436314,4.474085366,4.620596206,4.488482385,4.409722222,3.577235772,3.689871274,3.984586721,2.536415989,3.091124661,3.838075881,4.200542005,2.277269648,3.984586721,4.083672087,3.804200542,4.717987805,4.41649729,2.781165312,2.875169377,4.467310298,2.774390244,4.268292683,3.543360434,4.119241192
1571180,7.580246914,5.043209877,5.617283951,0.462962963,5.728395062,7.586419753,3.518518519,2.166666667,7.62962963,6.277777778,2.604938272,4.413580247,3.901234568,6.25308642,2.135802469,-1.783950617,-0.864197531,3.413580247,-0.703703704,1.697530864,1.580246914,3.290123457,8.703703704,8.833333333,1.061728395,5.191358025,7.49382716,9.25308642,8.543209877,8.574074074,7.567901235,0.635802469,5.259259259,9.339506173,NA,NA,NA
1571181,-7.103064067,-1.775766017,-3.245125348,-0.536211699,3.175487465,0.870473538,5.69637883,-5.800835655,5.487465181,-5.508356546,8.398328691,-0.926183844,7.019498607,3.098885794,-1.044568245,8.126740947,-3.091922006,2.625348189,6.058495822,-5.160167131,-2.78551532,-3.084958217,1.462395543,-4.463788301,4.986072423,-1.274373259,-3.467966574,-6.664345404,-0.947075209,-0.800835655,-6.169916435,-4.240947075,4.874651811,6.525069638,NA,NA,NA
1571193,6.962025316,7.958860759,7.816455696,3.623417722,8.206751055,6.967299578,7.162447257,5.880801688,6.582278481,3.866033755,8.61814346,5.437763713,5.379746835,7.811181435,5.348101266,3.349156118,3.670886076,4.583333333,7.310126582,5.606540084,1.793248945,6.292194093,6.445147679,8.074894515,7.510548523,6.271097046,7.267932489,6.619198312,8.502109705,8.823839662,8.554852321,7.863924051,5.949367089,7.536919831,NA,NA,NA
1571196,9.390862944,7.889170897,1.243654822,-1.171742809,5.719120135,7.973773266,1.869712352,1.992385787,7.9357022,9.513536379,8.72250423,2.821489002,1.252115059,6.383248731,6.0321489,6.730118443,9.796954315,4.098984772,0.296108291,7.660744501,3.485617597,0.19035533,8.739424704,8.726734349,1.573604061,9.716582064,7.741116751,5.664128596,4.196277496,4.18358714,7.656514382,9.830795262,2.96108291,-1.044839255,NA,NA,NA
1571199,7.902097902,8.010817308,5.881774476,4.032451923,5.225087413,1.697443182,5.827141608,2.789007867,4.296328671,4.090362762,5.580201049,2.786822552,4.538898601,7.374890734,8.742351399,1.351070804,5.061188811,6.568509615,4.369536713,8.254479895,8.747814685,0.010380245,2.042176573,8.374672203,6.368006993,7.455747378,5.36166958,3.022836538,8.166520979,4.743771853,6.915428322,6.254916958,3.671328671,-0.730441434,NA,NA,NA
1571202,1.888185654,1.948839662,4.365110759,3.005010549,7.551424051,6.229562236,2.888317511,7.920622363,-3.532436709,-1.041666667,-2.176951477,5.995516878,3.626714135,4.733649789,5.654667722,-1.985759494,5.514240506,-3.883175105,1.63568038,-0.546545359,-0.672468354,-5.172732068,4.645305907,1.154404008,5.813554852,-5.677083333,3.094013713,3.154667722,-4.036787975,7.83689346,1.57964135,7.098496835,1.588871308,-6.798523207,NA,NA,NA
