Name,Abductive reasoning,Active listening,Clarifying,Critiquing,Decision making,Deductive reasoning,Defining the problem,Delegation,Digging deep,Drawing,Explaining in simple terms,Facilitating,Goal setting,Identifying core components,Identifying key insights,Identifying known and unknown,Identifying obstacles,Identifying patterns,Improvising,Inductive reasoning,Mentoring,Observing,Pivoting,Persuading,Prioritizing,Record-keeping,Reframing,Representing ideas visually,Story building,Story telling,Synthesizing information,Trust building,Understanding tradeoffs,Working under time pressure,Using materials creatively,Physical prototyping,Digital prototyping
1563312,3.997613365,6.121718377,0.680190931,2.159904535,5.525059666,2.85202864,7.052505967,-4.856801909,1.587112172,1.897374702,2.422434368,1.563245823,0.775656325,7.696897375,4.618138425,7.291169451,7.362768496,4.188544153,0.560859189,5.644391408,-0.22673031,6.169451074,4.832935561,6.169451074,5.214797136,-0.298329356,-1.133651551,5,6.169451074,-3.424821002,3.687350835,8.914081146,7.935560859,6.909307876,7.959427208,7.911694511,0.823389021
1563315,-2.780429594,6.527446301,0.680190931,1.30071599,1.945107399,2.6849642,3.472553699,2.112171838,-1.778042959,5.477326969,6.050119332,9.15274463,9.212410501,8.365155131,-3.878281623,1.348448687,-5.978520286,-7.219570406,-4.761336516,-6.38424821,8.69928401,9.200477327,4.355608592,-1.992840095,0.178997613,8.221957041,-1.778042959,4.021479714,4.451073986,6.837708831,3.735083532,-8.102625298,-2.732696897,-9.940334129,-9.295942721,-7.267303103,-6.861575179
1563316,3.299418605,0.566860465,-4.636627907,-1.409883721,-1.177325581,5.479651163,0.85755814,0.50872093,-0.188953488,-2.572674419,1.380813953,-2.485465116,-6.729651163,0.421511628,2.456395349,-2.630813953,-0.39244186,4.25872093,1.177325581,-0.218023256,5.421511628,-4.026162791,4.811046512,-2.950581395,-2.601744186,-4.229651163,-1.468023256,-1.235465116,-7.514534884,-7.281976744,3.590116279,3.909883721,1.468023256,5.915697674,-0.973837209,3.066860465,-0.50872093
1563329,1.324582339,0.513126492,3.520286396,2.446300716,4.618138425,5,2.637231504,2.016706444,5.262529833,3.496420048,2.136038186,2.326968974,3.281622912,4.785202864,2.54176611,2.040572792,1.443914081,4.904534606,1.252983294,1.634844869,0.608591885,5.644391408,2.350835322,5.883054893,2.350835322,4.427207637,3.639618138,5.525059666,3.782816229,0.990453461,1.109785203,3.520286396,1.658711217,1.205250597,2.6849642,0.298329356,2.398568019
1563332,1.491647506,6.933173496,3.926013591,6.980906193,7.529832207,2.064439869,-4.71360309,5.095464665,-3.615751062,-3.544152016,-6.002385907,3.568018365,4.498805954,-7.840094737,1.730310991,1.730310991,-0.369927673,6.217183043,-2.947493305,1.706444642,4.594271348,-0.536992112,0.250597387,-2.56563173,1.252984022,6.980906193,1.062053234,2.040573521,-4.451073257,-6.479712875,4.880667529,4.40334056,3.63961741,7.100237935,3.090692852,3.019093807,-4.188543424
1563381,3.138424821,2.136038186,-0.417661098,-3.544152745,1.897374702,5.143198091,2.350835322,4.116945107,6.07398568,2.971360382,-2.255369928,1.801909308,0.990453461,-2.207637232,4.665871122,-5.143198091,-2.613365155,-5.381861575,-2.088305489,-5.453460621,1.587112172,-4.355608592,4.116945107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563390,2.923627685,5,4.880668258,3.92601432,4.212410501,3.902147971,1.825775656,6.670644391,1.133651551,-4.713603819,2.064439141,2.470167064,4.164677804,5.930787589,2.136038186,5.381861575,4.188544153,3.281622912,0.584725537,1.730310263,2.804295943,4.976133652,3.949880668,-2.23150358,4.880668258,-5.596658711,-5.071599045,-5.429594272,-5.501193317,-4.331742243,0.894988067,8.245823389,4.737470167,-2.637231504,-4.904534606,-6.861575179,-4.809069212
1563391,-5.596956604,-5.668555649,-4.42750553,-1.086216747,-6.480011496,0.966586384,-0.2747609,-4.188842045,-1.49194467,-2.995524623,-5.716288346,-6.933472117,-3.114856365,3.353222685,0.894987338,-0.561157081,2.613364427,4.570406456,-7.530130828,0.847254642,-7.148269253,-3.711515076,-7.697195267,-7.721061616,-8.102923191,-3.568316985,-2.470464957,-0.441825339,-0.155131993,-8.413185721,-4.522970923,5.882755544,-1.515811019,-3.377386198,1.63484414,-3.616049682,-2.446598608
1563399,0.823389021,6.813842482,2.088305489,3.186157518,3.687350835,4.355608592,0.775656325,-0.584725537,8.07875895,-8.484486874,5.167064439,2.064439141,5.453460621,1.46778043,4.498806683,3.711217184,4.451073986,3.257756563,2.446300716,-4.474940334,5.334128878,7.482100239,0.178997613,0.369928401,5.262529833,-3.568019093,1.658711217,-1.849642005,-3.830548926,-3.019093079,-2.159904535,8.365155131,2.661097852,7.983293556,1.801909308,1.396181384,-0.011933174
1569643,4.498806683,4.618138425,6.670644391,3.424821002,2.85202864,3.806682578,1.682577566,-0.059665871,0.059665871,1.014319809,-1.30071599,2.6849642,0.560859189,0.656324582,3.639618138,1.968973747,1.968973747,2.565632458,5.190930788,5.477326969,-6.217183771,5.31026253,6.336515513,1.085918854,2.326968974,2.923627685,2.99522673,2.613365155,0.298329356,0.393794749,2.136038186,4.140811456,4.952267303,6.169451074,3.233890215,2.350835322,-3.591885442
1569646,7.291169451,7.45823389,6.360381862,0.942720764,3.162291169,6.551312649,4.188544153,-4.021479714,-4.045346062,-6.980906921,6.050119332,-5.501193317,3.162291169,4.451073986,2.54176611,5.238663484,-0.393794749,3.233890215,-2.303102625,4.570405728,8.269689737,1.634844869,-3.042959427,-2.804295943,7.267303103,-1.324582339,0.751789976,-1.873508353,-1.873508353,5.906921241,7.219570406,-0.322195704,-0.727923628,6.050119332,0.584725537,1.61097852,-1.348448687
1569648,-3.066825776,5.787589499,5.238663484,1.014319809,2.136038186,3.042959427,5.214797136,-5.548926014,6.646778043,-7.291169451,4.856801909,2.064439141,-5.190930788,2.613365155,-4.761336516,-8.150357995,-6.718377088,-8.007159905,2.279236277,-4.069212411,-8.484486874,1.348448687,-3.186157518,0.799522673,-7.792362768,-3.735083532,2.828162291,-6.646778043,7.553699284,-2.6849642,-2.899761337,1.085918854,1.372315036,-3.281622912,6.503579952,-4.212410501,3.758949881
1569661,0.716845878,3.369175627,0.310633214,-8.578469335,4.420549582,4.062126643,5.23297491,-2.461170848,-0.358422939,-2.724014337,-0.501792115,-3.823390947,-1.863799283,-4.468552237,1.218637993,0.979689367,4.324970131,2.771804062,1.863799283,1.433691756,2.724014337,6.021505376,1.385902031,2.461170848,4.659498208,2.819593787,4.922341697,-1.385902031,0.191158901,0.454002389,-0.740740741,1.935483871,4.516129032,2.986857826,1.64874552,1.553166069,4.444444444
1569666,1.264534884,6.409883721,3.764534884,6.468023256,2.863372093,0.74127907,0.654069767,2.718023256,1.090116279,3.183139535,1.177325581,0.915697674,0.973837209,4.026162791,1.148255814,0.770348837,0.973837209,2.89244186,4.084302326,0.886627907,1.148255814,3.677325581,1.177325581,3.938953488,0.944767442,1.090116279,1.206395349,1.177325581,-1.613372093,-1.64244186,1.875,0.973837209,-2.834302326,-3.066860465,4.084302326,-2.950581395,2.89244186
1569672,-1.062051778,-4.904533878,-2.207636503,-7.100237935,2.637232232,-1.324581611,5.02386562,-5.143197362,-0.035798794,0.847256098,4.976132923,3.854414546,6.002385907,5.715989725,-4.451073257,-4.761335787,-3.257755835,1.849642733,-7.529832207,-0.513125763,-0.465393066,-7.100237935,4.952266575,4.40334056,3.233890943,0.369929129,4.331741515,1.396182113,-0.155130537,-0.178996885,1.372315764,-7.458233162,2.255370657,4.427206909,-0.799521945,-0.608591157,-0.584724809
1569676,2.780430323,5.906920513,2.255370657,4.880667529,6.050118603,7.362767768,6.360083969,1.873509082,-1.515512398,-4.522672303,8.508352494,3.257757292,4.665870393,2.899762065,3.973746288,3.878280895,5.167063711,3.496419319,7.219569677,1.778043688,2.780430323,3.496419319,5.763722422,4.40334056,7.887827434,1.467781158,0.871122447,-7.434366813,2.350836051,3.902147243,3.544152016,4.522672303,-1.849641276,3.114559201,1.539380203,3.090692852,-1.515512398
1569677,-2.326968974,-1.778042959,-3.257756563,-3.782816229,0.608591885,-0.942720764,4.331742243,-5.525059666,-0.584725537,7.720763723,-1.92124105,-7.601431981,3.281622912,1.825775656,0.656324582,1.61097852,3.735083532,1.968973747,-5.835322196,-4.116945107,-1.945107399,5.715990453,-0.298329356,-8.341288783,2.279236277,-5.405727924,4.164677804,4.904534606,1.801909308,-5.262529833,-3.114558473,0.513126492,4.761336516,1.396181384,0.656324582,4.713603819,2.99522673
1569680,4.284009547,7.863961814,-8.341288783,7.219570406,-0.22673031,5.477326969,7.076372315,5.954653938,1.515513126,0.250596659,8.198090692,0.298329356,5.071599045,1.133651551,-7.243436754,-7.935560859,6.742243437,3.162291169,2.136038186,1.46778043,7.577565632,8.007159905,-5.596658711,-5.596658711,-0.584725537,7.00477327,2.136038186,5.930787589,3.687350835,-3.520286396,-3.568019093,-1.360381862,5.023866348,7.434367542,5.143198091,6.622911695,6.69451074
1569683,-0.56085846,2.398568747,-0.656323854,1.324583067,4.403043396,2.637232232,0.656325311,-2.708829821,-3.138424093,6.885143635,-2.231502852,1.491647506,3.496420776,-3.377087577,-5.477624861,-3.615751062,2.97136111,-1.157517171,-2.684963472,0.871122447,-1.563245095,-0.465393066,-1.539378747,-2.040572064,4.450776093,3.257757292,-4.331741515,-5.310560422,2.255370657,-1.324581611,-0.918853687,0.871122447,4.975835759,2.064439869,2.088306218,4.403043396,5.023568456
1569685,0.680190931,0.823389021,2.112171838,1.92124105,4.594272076,-0.799522673,1.420047733,0.584725537,2.374701671,5.76372315,-1.491646778,-1.396181384,1.46778043,2.207637232,2.85202864,3.949880668,4.045346062,0.871121718,0.775656325,0.513126492,-0.035799523,0.871121718,1.181384248,-0.202863962,2.23150358,0.035799523,0.775656325,1.109785203,1.085918854,0.584725537,-0.53699284,2.637231504,3.066825776,2.828162291,2.708830549,2.112171838,3.281622912
1569690,1.085918854,-1.945107399,0.656324582,2.303102625,-0.990453461,0.727923628,0.584725537,0.632458234,0.680190931,-4.093078759,2.303102625,0.369928401,0.751789976,-1.133651551,-0.751789976,-1.46778043,-3.472553699,-5.548926014,1.014319809,0.107398568,0.632458234,1.563245823,1.92124105,0.775656325,1.92124105,-0.584725537,-8.245823389,-6.479713604,-6.980906921,2.708830549,-1.133651551,1.968973747,3.544152745,6.479713604,0.131264916,3.496420048,2.923627685
1569698,5.071599045,4.331742243,2.255369928,2.780429594,5.143198091,2.136038186,3.544152745,0.680190931,2.99522673,-0.656324582,3.30548926,-0.035799523,6.503579952,3.902147971,3.92601432,2.85202864,5.214797136,3.61575179,4.188544153,4.498806683,3.758949881,6.479713604,3.281622912,6.408114558,6.551312649,6.264916468,5.429594272,4.23627685,4.713603819,4.952267303,4.880668258,7.052505967,5.095465394,5.31026253,3.663484487,6.599045346,6.742243437
1569699,1.945107399,-4.23627685,-2.470167064,-5.119331742,-5.811455847,-8.269689737,-6.670644391,1.276849642,3.61575179,4.116945107,2.637231504,5.715990453,3.042959427,2.517899761,-1.46778043,-0.369928401,-0.751789976,0.322195704,-0.799522673,-3.61575179,-1.372315036,-0.656324582,-1.873508353,1.133651551,-0.775656325,-3.735083532,-0.417661098,-5.739856802,-1.897374702,0.250596659,1.014319809,-3.281622912,-0.560859189,1.372315036,-2.494033413,-6.909307876,-2.303102625
1569712,4.68973747,6.264916468,6.861575179,3.066825776,5.668257757,2.6849642,6.789976134,6.622911695,-1.443914081,-7.816229117,2.183770883,5.883054893,7.386634845,5.715990453,2.637231504,2.350835322,-0.346062053,-0.775656325,-0.775656325,-0.966587112,7.45823389,-0.393794749,1.46778043,-0.393794749,6.551312649,1.92124105,-3.30548926,-1.181384248,-2.088305489,1.372315036,-0.322195704,5.381861575,5.214797136,7.243436754,4.069212411,4.952267303,5.548926014
1569716,5.167064439,1.515513126,1.46778043,2.207637232,4.594272076,5,1.92124105,1.181384248,0.751789976,-4.116945107,3.92601432,-4.093078759,7.553699284,4.498806683,2.6849642,6.479713604,3.997613365,1.682577566,2.398568019,4.307875895,6.646778043,7.219570406,1.1575179,3.758949881,2.899761337,-4.021479714,0.894988067,5.429594272,-6.07398568,-6.026252983,0.489260143,6.169451074,2.494033413,1.730310263,4.904534606,5.453460621,-2.923627685
1569725,5.286396181,3.830548926,3.568019093,5.143198091,3.353221957,2.947494033,4.331742243,3.377088305,3.687350835,5.334128878,4.761336516,2.54176611,1.539379475,2.303102625,2.159904535,-1.897374702,1.396181384,4.23627685,-3.042959427,-0.751789976,1.92124105,3.758949881,3.568019093,3.353221957,-0.035799523,-0.322195704,0.966587112,0.751789976,2.350835322,5.334128878,-1.109785203,-0.584725537,2.064439141,3.329355609,3.114558473,3.30548926,3.400954654
1569728,5.906920513,6.217183043,6.073984952,4.594271348,5.167063711,2.613365883,6.837708102,6.646777315,5.453459892,2.231504308,7.649163949,4.284008818,6.551311921,6.646777315,4.021478985,4.069211682,7.076371587,2.20763796,5.525058938,6.980906193,-0.322194976,3.758949152,3.878280895,4.307875167,7.625297601,3.926013591,4.26014247,3.687350107,1.539380203,1.825776385,5.525058938,7.601431253,5.763722422,4.642004045,4.785202136,5.262529105,5.501192589
1569884,-0.378657487,-0.034423408,0.103270224,0.481927711,1.82444062,1.032702238,6.333907057,-0.413080895,1.239242685,2.134251291,0.447504303,1.308089501,3.373493976,1.067125645,2.547332186,1.996557659,1.755593804,2.788296041,0.17211704,1.204819277,-0.034423408,0.378657487,0.550774527,-0.516351119,0.895008606,-0.619621343,-0.240963855,-1.135972461,0.137693632,0.82616179,0.034423408,0.516351119,1.996557659,1.445783133,2.409638554,4.027538726,3.339070568
1569894,0.680190931,4.427207637,0.465393795,-1.324582339,3.830548926,1.945107399,0.584725537,-1.30071599,0.918854415,-6.622911695,6.07398568,3.92601432,4.761336516,3.687350835,-1.324582339,3.758949881,-3.949880668,0.107398568,0.059665871,-2.899761337,1.92124105,7.243436754,-2.637231504,-3.854415274,0.465393795,-6.742243437,3.568019093,-4.570405728,0.704057279,6.789976134,-2.136038186,7.911694511,2.23150358,-2.350835322,-0.680190931,-0.107398568,-2.279236277
1569895,2.098591549,2.154929577,4.971830986,3.366197183,5.366197183,4.014084507,2.746478873,6.070422535,4.521126761,7.281690141,2.661971831,3.338028169,7.394366197,6.633802817,6.126760563,4.746478873,6.098591549,7.028169014,6.943661972,4.633802817,1.450704225,1.61971831,4.690140845,1.394366197,4.774647887,7.028169014,3.281690141,6.23943662,5.14084507,4.746478873,6.436619718,7.084507042,6.183098592,6.830985915,6.577464789,4.943661972,5.732394366
1569899,7.17183698,4.546540108,4.116945836,5.978521015,3.735084261,6.980906193,2.875895716,5.453461349,1.396182113,-0.942720035,6.312649893,7.076371587,7.505965859,5.405728652,5.787590227,2.875895716,4.832936289,5.73985753,-1.706443186,7.315035071,2.732697626,7.02863889,1.634845597,3.544153473,6.312649893,6.646777315,6.312649893,1.921241778,0.632458962,0.775657053,2.637232232,3.973747745,1.682578294,3.830549654,1.491647506,1.062053234,7.124104284
1570897,4.928400955,5.334128878,6.527446301,3.711217184,5.047732697,6.431980907,7.649164678,7.052505967,3.281622912,-5.167064439,7.291169451,-2.207637232,2.756563246,-2.613365155,6.646778043,1.205250597,-4.212410501,6.026252983,7.744630072,-4.284009547,-2.088305489,7.673031026,-7.00477327,7.601431981,7.577565632,-2.517899761,6.002386635,-8.031026253,-2.446300716,3.233890215,7.410501193,5.644391408,-6.121718377,7.052505967,-0.704057279,-6.408114558,-7.649164678
1571175,5.548926014,5.572792363,5.668257757,-1.276849642,5.692124105,7.243436754,0.513126492,-8.07875895,7.577565632,3.042959427,0.608591885,3.61575179,2.589498807,2.828162291,2.99522673,-0.560859189,-1.491646778,2.565632458,-3.735083532,0.84725537,5.668257757,0.823389021,-1.085918854,0.608591885,5.453460621,6.145584726,-1.205250597,-2.6849642,-5.906921241,-7.577565632,3.329355609,0.584725537,-1.539379475,-4.164677804,2.064439141,0.584725537,-1.730310263
1571180,4.427207637,6.527446301,4.713603819,6.312649165,5.477326969,3.090692124,3.735083532,7.529832936,7.863961814,7.00477327,4.856801909,2.303102625,5.692124105,0.250596659,4.618138425,7.076372315,5.906921241,2.517899761,7.45823389,-1.443914081,1.276849642,7.482100239,6.193317422,3.066825776,5.167064439,-0.823389021,-0.489260143,6.455847255,2.136038186,1.92124105,0.942720764,3.902147971,4.260143198,6.217183771,6.145584726,7.529832936,4.713603819
1571181,4.522673031,3.949880668,NA,NA,3.902147971,4.403341289,3.902147971,3.830548926,3.138424821,2.517899761,2.255369928,1.92124105,2.470167064,3.210023866,-0.059665871,-0.369928401,6.050119332,0.322195704,-2.374701671,3.186157518,-2.374701671,0.799522673,2.088305489,2.088305489,4.594272076,-2.708830549,-2.6849642,4.164677804,6.742243437,6.861575179,-2.23150358,0.346062053,1.873508353,-0.560859189,-5.238663484,-5.286396181,-3.257756563
1571196,7.720764451,3.138424093,7.410501922,-0.727924356,8.460621253,8.412888557,5.310263258,8.221957769,6.646778771,9.224344404,4.785203592,8.317423163,3.233724881,8.36515586,0.775655596,-2.231504308,5.214797864,5.811456576,8.890215525,8.842482829,6.47954827,9.844869463,1.396180656,5.691958771,5.357995955,2.780428866,-0.656325311,8.484487602,9.940334857,NA,3.973746288,10.20286469,-0.632458962,9.152745358,9.057279965,9.630072327,5.548926743
1571199,-1.61097852,3.448687351,0.107398568,0.560859189,-7.959427208,-6.69451074,-6.193317422,-1.945107399,-8.412887828,6.742243437,7.3150358,-4.642004773,3.687350835,2.732696897,-2.446300716,0.059665871,-5.238663484,1.778042959,-2.899761337,-5.930787589,-8.436754177,4.856801909,-7.863961814,-8.150357995,6.69451074,4.546539379,5.023866348,-4.618138425,0.727923628,-0.608591885,-2.303102625,1.038186158,0.799522673,-5,-2.6849642,3.687350835,2.207637232
1571202,4.021479714,0.871121718,0.727923628,0.918854415,6.885441527,4.116945107,4.522673031,4.928400955,2.971360382,0.871121718,-2.207637232,0.680190931,2.756563246,2.517899761,5.453460621,2.040572792,-1.61097852,1.014319809,0.727923628,5.978520286,2.112171838,5.047732697,2.422434368,-2.589498807,3.92601432,1.825775656,4.474940334,4.68973747,1.038186158,2.85202864,0.775656325,4.737470167,-2.303102625,0.465393795,-5.477326969,1.252983294,-4.069212411
1571204,2.470167064,0.942720764,1.968973747,1.515513126,3.090692124,6.408114558,5.906921241,4.427207637,6.813842482,6.145584726,3.854415274,5.525059666,1.491646778,1.133651551,2.923627685,2.899761337,1.396181384,3.711217184,1.491646778,1.30071599,7.00477327,5.787589499,2.899761337,3.114558473,5.835322196,0.775656325,7.267303103,2.422434368,1.252983294,2.064439141,1.062052506,4.093078759,2.374701671,0.608591885,2.112171838,4.594272076,4.498806683
1571244,4.093078759,4.093078759,4.021479714,5.859188544,3.997613365,2.159904535,8.353221957,5.883054893,2.422434368,3.878281623,8.257756563,5.930787589,2.23150358,0.966587112,5.739856802,5.334128878,7.911694511,0.560859189,1.634844869,3.448687351,5.739856802,1.563245823,5.76372315,3.92601432,8.007159905,5.501193317,1.515513126,0.727923628,0.823389021,6.264916468,0.632458234,3.520286396,7.219570406,6.097852029,-3.019093079,-3.138424821,-3.162291169
1571249,4.093079487,NA,NA,NA,3.9021487,NA,3.042960156,NA,5.978521015,NA,6.885442256,NA,NA,3.019093807,NA,NA,NA,NA,NA,NA,NA,NA,7.649165406,NA,NA,NA,5.501194046,NA,5.763723879,7.243437483,NA,NA,6.002387363,NA,2.852029368,2.684964929,NA
1571251,6.312649165,7.76849642,6.097852029,6.69451074,6.503579952,6.217183771,3.568019093,6.217183771,6.837708831,1.396181384,5.883054893,7.267303103,3.257756563,3.448687351,5.930787589,4.021479714,5.76372315,6.861575179,6.575178998,0.918854415,6.431980907,2.661097852,7.625298329,7.076372315,7.076372315,2.207637232,-4.68973747,-5.143198091,6.766109785,6.885441527,-7.911694511,6.837708831,-7.410501193,6.217183771,1.229116945,-6.455847255,2.040572792
1571266,4.928400226,5.262529105,1.420048461,6.073984952,6.980906193,1.849642733,4.856801181,3.210024595,5.477326241,7.410500465,3.878280895,7.935560131,5.692123377,6.599044618,1.396182113,2.541766838,1.873509082,6.002385907,6.646777315,1.062053234,4.689736742,7.840094737,6.002385907,3.735082804,7.959426479,1.849642733,1.014320537,7.147970632,3.63961741,6.312648436,0.847256098,-0.10739784,2.398568747,3.257757292,7.362767768,5.357994498,1.968974475
1571267,5.668257028,7.744629343,7.696896646,7.625297601,6.121717649,5.167063711,2.97136111,4.427206909,6.551311921,1.682578294,1.229117673,0.107399296,2.016707172,3.400953926,5.214796408,4.069211682,5.453459892,7.315035071,5.668257028,7.649163949,4.880667529,7.720762995,5.978222394,8.269689009,-0.059665143,-0.369927673,5.02386562,4.307875167,6.121717649,4.021478985,6.217183043,4.737469439,5.739856074,4.546241487,3.162291898,7.601431253,6.813841754
1571271,6.980906921,4.713603819,3.400954654,1.873508353,5.668257757,6.837708831,6.336515513,4.307875895,6.742243437,6.408114558,4.093078759,2.207637232,7.625298329,5.668257757,4.23627685,6.241050119,6.145584726,6.622911695,0.680190931,0.871121718,1.181384248,5.715990453,6.813842482,3.281622912,5.477326969,5.071599045,7.529832936,2.780429594,4.785202864,4.546539379,6.479713604,5.477326969,4.642004773,3.281622912,3.281622912,2.112171838,2.350835322
1571277,1.014319809,7.14797136,0.035799523,0.417661098,5.214797136,1.968973747,1.014319809,0.942720764,5.238663484,0.584725537,3.735083532,3.61575179,2.422434368,5.978520286,0.513126492,4.069212411,3.210023866,3.902147971,1.682577566,0.417661098,2.971360382,6.718377088,7.482100239,6.527446301,7.744630072,2.780429594,-2.589498807,-0.727923628,1.61097852,-1.730310263,-0.513126492,3.878281623,4.045346062,0.131264916,4.021479714,3.448687351,0.584725537
1572606,6.087662338,7.321428571,5.275974026,8.555194805,8.295454545,5.243506494,7.581168831,4.951298701,3.392857143,0.340909091,8.87987013,3.327922078,3.87987013,5.892857143,2.581168831,4.204545455,5.211038961,8.035714286,-0.470779221,8.717532468,7.548701299,6.25,-2.483766234,1.672077922,9.00974026,5.633116883,-1.769480519,0.762987013,-5.795454545,-4.399350649,4.301948052,1.996753247,0.600649351,9.334415584,5.405844156,9.724025974,-4.172077922
1572906,6.885440799,7.004772541,5.310261801,5.548925286,5.453459892,4.809068484,6.837708102,4.928400226,5.190930059,6.694510012,7.505965859,6.384247482,5.548925286,6.40811383,5.906920513,5.095464665,6.264915739,6.789975405,4.40334056,4.40334056,5.262529105,7.219569677,5.668257028,6.837708102,5.596657983,7.052505238,5.739856074,5.78758877,4.809068484,7.02863889,6.312648436,7.553698556,5.883054164,4.331741515,6.479712875,5.78758877,4.880667529
