uid,skill,x,y
953758,Mentoring,4.355608592,8.667711599
953758,Observing,3.758949881,7.840909091
953758,Pivoting,-5.357995227,8.205329154
953758,Persuading,-3.329355609,6.720219436
953758,Prioritizing,-7.14797136,6.551724138
953758,Record-keeping,-6.336515513,3.248432602
953758,Reframing,4.498806683,5.180250784
953758,Representing ideas visually,3.353221957,7.018025078
953758,Story building,-3.448687351,8.385579937
953758,Story telling,-2.303102625,8.311128527
953758,Synthesizing information,0.799522673,8.236677116
953758,Trust building,2.350835322,6.469435737
953758,Understanding tradeoffs,2.326968974,4.169278997
953758,Working under time pressure,4.737470167,3.593260188
953758,Using materials creatively,6.789976134,5.086206897
953758,Physical prototyping,6.264916468,4.00862069
953758,Digital prototyping,2.875894988,5.031347962
1028243,Abductive reasoning,3.782815501,4.472169492
1028243,Active listening,1.5871129,6.153550981
1028243,Clarifying,4.212409773,6.069337695
1028243,Critiquing,3.63961741,5.831094401
1028243,Decision making,5.78758877,4.211372478
1028243,Deductive reasoning,5.835321467,4.587332639
1028243,Defining the problem,-0.608591157,8.725527948
1028243,Delegation,7.124104284,8.641315248
1028243,Digging deep,2.064439869,4.794626071
1028243,Drawing,-5.525058938,7.934741352
1028243,Explaining in simple terms,4.642004045,2.015355672
1028243,Facilitating,7.696896646,1.624040659
1028243,Goal setting,8.699283281,8.426343804
1028243,Identifying core components,3.63961741,5.923224685
1028243,Identifying key insights,6.121717649,5.224567787
1028243,Identifying known and unknown,-1.038185429,7.865882917
1028243,Identifying obstacles,3.448686622,4.863723491
1028243,Identifying patterns,7.79236204,5.432101376
1028243,Improvising,6.312648436,8.149952367
1028243,Inductive reasoning,6.360381133,6.222888558
1028243,Mentoring,6.264915739,6.675864309
1028243,Observing,5.357994498,4.633397196
1028243,Pivoting,3.544152016,4.065499626
1028243,Persuading,1.014320537,-1.16314791
1028243,Prioritizing,8.126490918,4.242082182
1028243,Record-keeping,-5.715989725,-1.29366591
1028243,Reframing,0.011933903,-0.802303614
1028243,Representing ideas visually,-0.847254642,3.029031296
1028243,Story building,-2.374700942,8.433781659
1028243,Story telling,-1.372314307,8.349568372
1028243,Synthesizing information,7.17183698,6.690979004
1028243,Trust building,-0.990452732,5.723848251
1028243,Understanding tradeoffs,-0.799521945,6.215211718
1028243,Working under time pressure,-5.477326241,5.247600651
1028243,Using materials creatively,4.26014247,8.426343804
1028243,Physical prototyping,4.164677076,7.036468447
1028243,Digital prototyping,3.782815501,5.570297388
1029440,Abductive reasoning,1.468023256,5.991902834
1029440,Active listening,4.287790698,2.190662955
1029440,Clarifying,-1.845930233,3.166751012
1029440,Critiquing,-5.043604651,7.057818826
1029440,Decision making,-3.212209302,6.373987854
1029440,Deductive reasoning,4.113372093,4.556553644
1029440,Defining the problem,4.549418605,7.111589069
1029440,Delegation,-4.636627907,0.719256073
1029440,Digging deep,2.340116279,7.525303644
1029440,Drawing,5.915697674,3.643092105
1029440,Explaining in simple terms,2.747093023,0.327682186
1029440,Facilitating,-3.561046512,1.749114372
1029440,Goal setting,0.654069767,2.927631579
1029440,Identifying core components,-0.654069767,-0.14486336
1029440,Identifying key insights,5.39244186,1.883856275
1029440,Identifying known and unknown,-3.473837209,1.038081984
1029440,Identifying obstacles,-0.276162791,4.686234818
1029440,Identifying patterns,0.450581395,8.071229757
1029440,Improvising,5.712209302,7.427884615
1029440,Inductive reasoning,-2.805232558,4.922191296
1029440,Mentoring,-5.85755814,3.752530364
1029440,Observing,1.787790698,4.485703441
1029440,Pivoting,4.287790698,-1.177884615
1029440,Persuading,-0.712209302,1.033021255
1029440,Prioritizing,-4.14244186,5.167004049
1029440,Record-keeping,-4.287790698,-3.128162955
1029440,Reframing,0.712209302,3.799342105
1029440,Representing ideas visually,5.74127907,3.925227733
1029440,Story building,6.177325581,4.82034413
1029440,Story telling,6.061046512,0.168901822
1029440,Synthesizing information,-2.078488372,6.651062753
1029440,Trust building,-3.212209302,8.112980769
1029440,Understanding tradeoffs,-3.706395349,3.987854251
1029440,Working under time pressure,-4.927325581,3.384994939
1029440,Using materials creatively,4.433139535,5.980516194
1029440,Physical prototyping,5.74127907,2.988992915
1029440,Digital prototyping,-5.159883721,6.313259109
1035571,Abductive reasoning,5.190930788,2.65625
1035571,Active listening,5.286396181,4.321289063
1035571,Clarifying,6.264916468,-1.982421875
1035571,Critiquing,3.138424821,3.198242188
1035571,Decision making,4.331742243,1.89453125
1035571,Deductive reasoning,4.307875895,5.200195313
1035571,Defining the problem,1.229116945,7.412109375
1035571,Delegation,-2.923627685,6.772460938
1035571,Digging deep,1.085918854,4.375
1035571,Drawing,-4.355608592,5.375976563
1035571,Explaining in simple terms,1.897374702,2.080078125
1035571,Facilitating,-5.548926014,3.784179688
1035571,Goal setting,-1.229116945,2.87109375
1035571,Identifying core components,-0.871121718,5.981445313
1035571,Identifying key insights,2.112171838,2.958984375
1035571,Identifying known and unknown,-3.090692124,4.584960938
1035571,Identifying obstacles,-5.190930788,6.7578125
1035571,Identifying patterns,3.591885442,-0.991210938
1035571,Improvising,1.372315036,-2.138671875
1035571,Inductive reasoning,5.381861575,1.518554688
1035571,Mentoring,0.775656325,1.07421875
1035571,Observing,-5.023866348,2.192382813
1035571,Pivoting,1.420047733,-0.673828125
1035571,Persuading,-1.778042959,6.342773438
1035571,Prioritizing,-4.045346062,1.25
1035571,Record-keeping,-3.042959427,-2.631835938
1035571,Reframing,-1.563245823,0.869140625
1035571,Representing ideas visually,-0.059665871,2.924804688
1035571,Story building,0.966587112,-2.28515625
1035571,Story telling,5.167064439,-1.948242188
1035571,Synthesizing information,2.54176611,3.154296875
1035571,Trust building,-3.233890215,2.163085938
1035571,Understanding tradeoffs,-5.477326969,1.6015625
1035571,Working under time pressure,5.238663484,-2.827148438
1035571,Using materials creatively,-2.589498807,-0.537109375
1035571,Physical prototyping,-4.403341289,-0.356445313
1035571,Digital prototyping,0.393794749,-1.03515625
1504349,Abductive reasoning,3.568019093,6.427104723
1504349,Active listening,-0.298329356,8.136550308
1504349,Clarifying,2.422434368,7.792607803
1504349,Critiquing,-0.298329356,-3.844969199
1504349,Decision making,2.661097852,6.81724846
1504349,Deductive reasoning,1.348448687,6.309034908
1504349,Defining the problem,7.028639618,3.952772074
1504349,Delegation,-4.355608592,7.797741273
1504349,Digging deep,1.205250597,8.39835729
1504349,Drawing,1.563245823,3.126283368
1504349,Explaining in simple terms,1.706443914,4.630390144
1504349,Facilitating,-2.517899761,5.066735113
1504349,Goal setting,5.644391408,7.104722793
1504349,Identifying core components,-0.823389021,5.69301848
1504349,Identifying key insights,-2.326968974,7.895277207
1504349,Identifying known and unknown,3.019093079,4.676591376
1504349,Identifying obstacles,0.656324582,6.960985626
1504349,Identifying patterns,0.417661098,1.894250513
1504349,Improvising,-4.474940334,0.441478439
1504349,Inductive reasoning,-2.326968974,-0.272073922
1504349,Mentoring,6.455847255,7.967145791
1504349,Observing,1.539379475,2.366529774
1504349,Pivoting,2.947494033,4.897330595
1504349,Persuading,-4.069212411,6.853182752
1504349,Prioritizing,3.92601432,7.002053388
1504349,Record-keeping,3.090692124,7.602669405
1504349,Reframing,-0.704057279,6.478439425
1504349,Representing ideas visually,3.019093079,6.709445585
1504349,Story building,-2.780429594,8.131416838
1504349,Story telling,-3.997613365,8.157084189
1504349,Synthesizing information,3.639618138,7.484599589
1504349,Trust building,2.565632458,7.51026694
1504349,Understanding tradeoffs,-0.704057279,6.673511294
1504349,Working under time pressure,5.286396181,7.766940452
1504349,Using materials creatively,-4.880668258,-4.527720739
1504349,Physical prototyping,-4.164677804,-5.651950719
1504349,Digital prototyping,-5,3.901437372
1509770,Abductive reasoning,-4.474940334,6.876190476
1509770,Active listening,3.210023866,8.728571429
1509770,Clarifying,0.656324582,4.104761905
1509770,Critiquing,1.252983294,-3.376190476
1509770,Decision making,3.472553699,5.942857143
1509770,Deductive reasoning,6.575178998,6.461904762
1509770,Defining the problem,1.30071599,8.885714286
1509770,Delegation,0.346062053,8.185714286
1509770,Digging deep,-3.424821002,9.2
1509770,Drawing,3.663484487,4.347619048
1509770,Explaining in simple terms,4.355608592,10
1509770,Facilitating,2.255369928,9.119047619
1509770,Goal setting,-3.162291169,8.076190476
1509770,Identifying core components,1.205250597,8.138095238
1509770,Identifying key insights,0.178997613,10
1509770,Identifying known and unknown,3.162291169,5.557142857
1509770,Identifying obstacles,3.472553699,3.676190476
1509770,Identifying patterns,-0.250596659,1.680952381
1509770,Improvising,-0.131264916,6.276190476
1509770,Inductive reasoning,-3.066825776,2.223809524
1509770,Mentoring,-1.730310263,-0.380952381
1509770,Observing,-1.587112172,9.052380952
1509770,Pivoting,1.372315036,10
1509770,Persuading,-1.730310263,10
1509770,Prioritizing,0.894988067,10
1509770,Record-keeping,-5.31026253,9.604761905
1509770,Reframing,0.393794749,9.247619048
1509770,Representing ideas visually,1.873508353,5.119047619
1509770,Story building,-1.778042959,2.819047619
1509770,Story telling,6.217183771,4.747619048
1509770,Synthesizing information,-4.116945107,6.714285714
1509770,Trust building,-3.949880668,2.776190476
1509770,Understanding tradeoffs,4.403341289,8.971428571
1509770,Working under time pressure,4.069212411,5.985714286
1509770,Using materials creatively,-0.22673031,4.714285714
1509770,Physical prototyping,3.61575179,9.995238095
1509770,Digital prototyping,0.441527446,2.552380952
1509852,Abductive reasoning,3.544152016,9.210526316
1509852,Active listening,4.188544881,0.067669288
1509852,Clarifying,4.427208366,6.300751536
1509852,Critiquing,-3.234188107,9.075188314
1509852,Decision making,6.026253712,8.466165872
1509852,Deductive reasoning,1.587111443,8.458646617
1509852,Defining the problem,4.713604547,2.699248235
1509852,Delegation,4.66587185,-3.887217242
1509852,Digging deep,-2.374999563,8.36137241
1509852,Drawing,-4.928698847,1.88721793
1509852,Explaining in simple terms,1.443913353,5.112782529
1509852,Facilitating,2.923626957,1.345864776
1509852,Goal setting,3.305488532,7.278195145
1509852,Identifying core components,2.326968245,4.037594329
1509852,Identifying key insights,0.178996885,6.849623945
1509852,Identifying known and unknown,-0.059666599,3.045113356
1509852,Identifying obstacles,-0.083532948,4.954887333
1509852,Identifying patterns,-2.923925577,3.781954543
1509852,Improvising,0.274462279,8.3609026
1509852,Inductive reasoning,-2.184068775,6.624060036
1509852,Mentoring,-3.04325732,0.714755524
1509852,Observing,-2.184068775,1.721804626
1509852,Pivoting,0.10739784,8.293233312
1509852,Persuading,5.644392136,5.390977788
1509852,Prioritizing,6.742244165,6.360902141
1509852,Record-keeping,-5.883651406,-1.293233427
1509852,Reframing,-3.80698047,8.624060495
1509852,Representing ideas visually,-3.80698047,5.383458532
1509852,Story building,-5.81175374,8.796992481
1509852,Story telling,0.083531491,8.902725564
1509852,Synthesizing information,-3.902445864,9.421052861
1509852,Trust building,1.897373973,8.925282184
1509852,Understanding tradeoffs,6.957041301,6.060150261
1509852,Working under time pressure,7.386635573,6.278196062
1509852,Using materials creatively,1.324581611,9.052631694
1509852,Physical prototyping,2.088304761,9.647086581
1509852,Digital prototyping,1.849641276,9.752349854
1526139,Abductive reasoning,2.99522673,4.367201426
1526139,Active listening,-8.031026253,8.09714795
1526139,Clarifying,3.090692124,-4.180035651
1526139,Critiquing,6.336515513,6.002673797
1526139,Decision making,3.042959427,-0.570409982
1526139,Deductive reasoning,5.143198091,-0.61942959
1526139,Defining the problem,-5.501193317,7.281639929
1526139,Delegation,6.193317422,-4.817290553
1526139,Digging deep,-2.947494033,7.896613191
1526139,Drawing,-6.69451074,-6.76916221
1526139,Explaining in simple terms,0.727923628,-4.679144385
1526139,Facilitating,3.711217184,8.070409982
1526139,Goal setting,4.952267303,-7.023172906
1526139,Identifying core components,0.656324582,-0.61942959
1526139,Identifying key insights,0.799522673,3.89483066
1526139,Identifying known and unknown,1.276849642,-1.359180036
1526139,Identifying obstacles,1.324582339,2.01426025
1526139,Identifying patterns,4.976133652,-3.917112299
1526139,Improvising,-3.019093079,3.734402852
1526139,Inductive reasoning,6.145584726,-1.270053476
1526139,Mentoring,-3.233890215,2.56684492
1526139,Observing,3.591885442,3.979500891
1526139,Pivoting,6.07398568,1.399286988
1526139,Persuading,6.38424821,2.811942959
1526139,Prioritizing,3.162291169,-4.86631016
1526139,Record-keeping,-6.575178998,-3.596256684
1526139,Reframing,3.711217184,0.989304813
1526139,Representing ideas visually,-3.973747017,5.646167558
1526139,Story building,4.737470167,5.276292335
1526139,Story telling,3.830548926,2.981283422
1526139,Synthesizing information,0.84725537,7.673796791
1526139,Trust building,1.897374702,-3.034759358
1526139,Understanding tradeoffs,6.551312649,-2.941176471
1526139,Working under time pressure,3.210023866,-2.419786096
1526139,Using materials creatively,-8.007159905,-4.607843137
1526139,Physical prototyping,-3.61575179,1.546345811
1526139,Digital prototyping,0.823389021,8.983957219
1531673,Abductive reasoning,0.107399296,2.142857748
1531673,Active listening,5.310261801,2.134920756
1531673,Clarifying,-0.322194976,6.94444505
1531673,Critiquing,0.274463736,6.65873028
1531673,Decision making,3.615751062,7.246031988
1531673,Deductive reasoning,1.921241778,5.571428935
1531673,Defining the problem,3.926013591,0.444444323
1531673,Delegation,2.279237005,3.373016479
1531673,Digging deep,2.398568747,4.476190597
1531673,Drawing,6.885440799,1.015872653
1531673,Explaining in simple terms,2.326969702,4.849206228
1531673,Facilitating,4.045345334,4.682540288
1531673,Goal setting,7.315035071,5.468254089
1531673,Identifying core components,4.498805954,4.785713922
1531673,Identifying key insights,5.667959864,6.365079728
1531673,Identifying known and unknown,0.775657053,3.396825034
1531673,Identifying obstacles,3.28162364,2.833333697
1531673,Identifying patterns,-1.706443186,6.039682419
1531673,Improvising,-2.064438412,6.825397431
1531673,Inductive reasoning,2.159905263,6.563492427
1531673,Mentoring,0.107399296,-0.825396946
1531673,Observing,0.417661826,0.992064098
1531673,Pivoting,6.455846527,1.301587423
1531673,Persuading,-0.25059593,8.087797619
1531673,Prioritizing,2.398568747,5.698412335
1531673,Record-keeping,2.374702399,2.35714322
1531673,Reframing,3.233890943,3.976190355
1531673,Representing ideas visually,1.968974475,6.214285351
1531673,Story building,2.255370657,4.341270205
1531673,Story telling,3.448686622,5.087301466
1531673,Synthesizing information,3.353221229,2.698413304
1531673,Trust building,5.572791634,4.000000121
1531673,Understanding tradeoffs,3.496419319,4.587301224
1531673,Working under time pressure,-1.086216747,8.70634957
1531673,Using materials creatively,-1.778042231,6.396825276
1531673,Physical prototyping,-0.727922899,1.746032352
1531673,Digital prototyping,2.231504308,6.896825518
1557143,Abductive reasoning,5.715990453,7.229299363
1557143,Active listening,-2.708830549,5.11544586
1557143,Clarifying,5.811455847,5.453821656
1557143,Critiquing,3.162291169,3.976910828
1557143,Decision making,-5.477326969,-2.882165605
1557143,Deductive reasoning,-7.434367542,-3.371815287
1557143,Defining the problem,3.138424821,6.711783439
1557143,Delegation,-6.193317422,4.12022293
1557143,Digging deep,-4.68973747,-4.840764331
1557143,Drawing,7.291169451,-2.432324841
1557143,Explaining in simple terms,4.904534606,-3.176751592
1557143,Facilitating,1.229116945,-4.972133758
1557143,Goal setting,6.07398568,-5.398089172
1557143,Identifying core components,4.809069212,7.296974522
1557143,Identifying key insights,-4.856801909,6.871019108
1557143,Identifying known and unknown,-3.30548926,-3.746019108
1557143,Identifying obstacles,2.23150358,7.738853503
1557143,Identifying patterns,-3.687350835,5.083598726
1557143,Improvising,-6.837708831,-4.928343949
1557143,Inductive reasoning,-0.990453461,8.117038217
1557143,Mentoring,3.591885442,-5.047770701
1557143,Observing,-0.131264916,-1.460987261
1557143,Pivoting,1.348448687,-2.141719745
1557143,Persuading,-3.806682578,7.878184713
1557143,Prioritizing,3.496420048,5.063694268
1557143,Record-keeping,5.692124105,-0.425955414
1557143,Reframing,-5.883054893,1.090764331
1557143,Representing ideas visually,3.544152745,8.722133758
1557143,Story building,-5.262529833,5.812101911
1557143,Story telling,6.670644391,4.14410828
1557143,Synthesizing information,-0.059665871,4.291401274
1557143,Trust building,-0.322195704,6.604299363
1557143,Understanding tradeoffs,2.780429594,2.292993631
1557143,Working under time pressure,1.038186158,8.873407643
1557143,Using materials creatively,-4.355608592,3.511146497
1557143,Physical prototyping,-0.894988067,0.059713376
1557143,Digital prototyping,0.918854415,7.340764331
1563043,Abductive reasoning,0.751789976,6.304347826
1563043,Active listening,2.947494033,6.761775362
1563043,Clarifying,2.398568019,7.472826087
1563043,Critiquing,6.599045346,5.067934783
1563043,Decision making,6.861575179,7.518115942
1563043,Deductive reasoning,5.023866348,6.74365942
1563043,Defining the problem,1.61097852,7.889492754
1563043,Delegation,4.594272076,8.600543478
1563043,Digging deep,-0.155131265,8.405797101
1563043,Drawing,-4.116945107,7.522644928
1563043,Explaining in simple terms,8.150357995,6.893115942
1563043,Facilitating,2.875894988,5.720108696
1563043,Goal setting,2.947494033,7.916666667
1563043,Identifying core components,0.751789976,8.301630435
1563043,Identifying key insights,-0.250596659,8.03442029
1563043,Identifying known and unknown,1.109785203,7.078804348
1563043,Identifying obstacles,4.069212411,4.963768116
1563043,Identifying patterns,1.252983294,4.732789855
1563043,Improvising,-0.489260143,5.914855072
1563043,Inductive reasoning,3.090692124,3.763586957
1563043,Mentoring,6.288782816,8.967391304
1563043,Observing,5.167064439,7.975543478
1563043,Pivoting,3.544152745,8.976449275
1563043,Persuading,-0.704057279,7.115036232
1563043,Prioritizing,-1.61097852,7.789855072
1563043,Record-keeping,-2.350835322,7.051630435
1563043,Reframing,-2.947494033,8.668478261
1563043,Representing ideas visually,-4.665871122,7.45923913
1563043,Story building,-1.825775656,6.503623188
1563043,Story telling,-5.883054893,7.649456522
1563043,Synthesizing information,-1.945107399,8.976449275
1563043,Trust building,-1.754176611,8.238224638
1563043,Understanding tradeoffs,-4.069212411,8.514492754
1563043,Working under time pressure,6.193317422,5.167572464
1563043,Using materials creatively,1.46778043,9.501811594
1563043,Physical prototyping,4.451073986,7.350543478
1563043,Digital prototyping,3.997613365,8.93115942
1563047,Abductive reasoning,3.329355609,2.05955335
1563047,Active listening,3.544152745,1.965725806
1563047,Clarifying,1.252983294,1.673387097
1563047,Critiquing,3.138424821,-6.906792804
1563047,Decision making,1.30071599,5.207816377
1563047,Deductive reasoning,-1.276849642,-3.322735732
1563047,Defining the problem,1.133651551,3.481699752
1563047,Delegation,4.570405728,0.162065757
1563047,Digging deep,-0.894988067,-0.725806452
1563047,Drawing,0.608591885,7.567462779
1563047,Explaining in simple terms,3.30548926,3.900434243
1563047,Facilitating,1.730310263,6.387251861
1563047,Goal setting,0.489260143,4.283498759
1563047,Identifying core components,-2.23150358,4.338554591
1563047,Identifying key insights,-2.064439141,2.607009926
1563047,Identifying known and unknown,5.143198091,1.917648883
1563047,Identifying obstacles,-2.040572792,1.625310174
1563047,Identifying patterns,-0.584725537,1.581110422
1563047,Improvising,0.08353222,6.251550868
1563047,Inductive reasoning,-1.443914081,6.3066067
1563047,Mentoring,-3.830548926,-7.137096774
1563047,Observing,4.642004773,-3.111817618
1563047,Pivoting,3.162291169,5.330334988
1563047,Persuading,0.799522673,-6.97192928
1563047,Prioritizing,-3.782816229,2.562034739
1563047,Record-keeping,-2.064439141,-7.109956576
1563047,Reframing,2.064439141,7.634925558
1563047,Representing ideas visually,2.136038186,8.111817618
1563047,Story building,-3.735083532,4.444789082
1563047,Story telling,-4.952267303,4.450217122
1563047,Synthesizing information,2.54176611,-1.053039702
1563047,Trust building,3.878281623,5.70176799
1563047,Understanding tradeoffs,-2.99522673,8.089330025
1563047,Working under time pressure,4.37947494,-5.006978908
1563047,Using materials creatively,-0.775656325,7.852047146
1563047,Physical prototyping,3.639618138,7.410825062
1563047,Digital prototyping,1.873508353,5.629652605
1563312,Abductive reasoning,3.949880668,4.225122349
1563312,Active listening,6.07398568,2.744698206
1563312,Clarifying,0.53699284,6.941272431
1563312,Critiquing,0.584725537,5.819738989
1563312,Decision making,4.069212411,5.579119086
1563312,Deductive reasoning,2.6849642,5.860522023
1563312,Defining the problem,6.980906921,1.867862969
1563312,Delegation,-4.737470167,7.043230016
1563312,Digging deep,1.443914081,2.887438825
1563312,Drawing,-6.503579952,7.508156607
1563312,Explaining in simple terms,2.398568019,6.973898858
1563312,Facilitating,1.706443914,-2.467373573
1563312,Goal setting,1.038186158,4.861337684
1563312,Identifying core components,5.787589499,5.27324633
1563312,Identifying key insights,2.828162291,1.867862969
1563312,Identifying known and unknown,6.646778043,3.845840131
1563312,Identifying obstacles,6.169451074,6.60685155
1563312,Identifying patterns,7.863961814,2.777324633
1563312,Improvising,0.417661098,7.756933116
1563312,Inductive reasoning,5.477326969,1.382544861
1563312,Mentoring,-0.274463007,2.740619902
1563312,Observing,6.599045346,2.793637847
1563312,Pivoting,4.856801909,5.848287113
1563312,Persuading,6.169451074,-2.157422512
1563312,Prioritizing,5.023866348,3.2137031
1563312,Record-keeping,-0.250596659,1.04812398
1563312,Reframing,-1.348448687,6.32137031
1563312,Representing ideas visually,-2.875894988,8.364600326
1563312,Story building,2.136038186,-0.228384992
1563312,Story telling,-3.186157518,5.860522023
1563312,Synthesizing information,3.496420048,7.446982055
1563312,Trust building,8.603818616,5.575040783
1563312,Understanding tradeoffs,2.732696897,3.181076672
1563312,Working under time pressure,7.3150358,1.146003263
1563312,Using materials creatively,7.911694511,1.427406199
1563312,Physical prototyping,4.23627685,8.6908646
1563312,Digital prototyping,0.751789976,9.135399674
1563315,Abductive reasoning,-8.937947494,5.751072961
1563315,Active listening,6.431980907,-0.788626609
1563315,Clarifying,5,-0.203862661
1563315,Critiquing,1.372315036,3.170600858
1563315,Decision making,1.801909308,9.785407725
1563315,Deductive reasoning,4.093078759,5.413090129
1563315,Defining the problem,-3.019093079,8.358369099
1563315,Delegation,-9.510739857,9.715665236
1563315,Digging deep,-1.778042959,5.150214592
1563315,Drawing,4.809069212,-3.792918455
1563315,Explaining in simple terms,7.45823389,8.122317597
1563315,Facilitating,-9.128878282,8.449570815
1563315,Goal setting,3.090692124,9.763948498
1563315,Identifying core components,2.99522673,2.151287554
1563315,Identifying key insights,-4.976133652,6.813304721
1563315,Identifying known and unknown,-2.350835322,6.754291845
1563315,Identifying obstacles,-3.949880668,5.107296137
1563315,Identifying patterns,-8.007159905,-7.14055794
1563315,Improvising,-6.980906921,7.521459227
1563315,Inductive reasoning,-7.219570406,5.316523605
1563315,Mentoring,8.198090692,-8.690987124
1563315,Observing,8.031026253,-7.462446352
1563315,Pivoting,-5.62052506,9.731759657
1563315,Persuading,-7.601431981,9.801502146
1563315,Prioritizing,-7.076372315,8.540772532
1563315,Record-keeping,7.720763723,-6.110515021
1563315,Reframing,-6.933174224,6.233905579
1563315,Representing ideas visually,3.257756563,-5.284334764
1563315,Story building,2.374701671,5.557939914
1563315,Story telling,8.126491647,9.785407725
1563315,Synthesizing information,2.589498807,-1.984978541
1563315,Trust building,-5.405727924,-1.443133047
1563315,Understanding tradeoffs,-0.489260143,0.815450644
1563315,Working under time pressure,-9.522673031,7.580472103
1563315,Using materials creatively,-8.198090692,3.358369099
1563315,Physical prototyping,0.178997613,9.780042918
1563315,Digital prototyping,-3.424821002,10
1563316,Abductive reasoning,3.30548926,4.334650856
1563316,Active listening,0.608591885,5.721343874
1563316,Clarifying,-4.618138425,7.371541502
1563316,Critiquing,-3.281622912,4.015151515
1563316,Decision making,-2.255369928,6.719367589
1563316,Deductive reasoning,5.477326969,-4.146903821
1563316,Defining the problem,0.513126492,7.516469038
1563316,Delegation,-0.322195704,4.976943347
1563316,Digging deep,-0.155131265,8.418972332
1563316,Drawing,-2.780429594,-1.893939394
1563316,Explaining in simple terms,1.205250597,5.790513834
1563316,Facilitating,-2.470167064,4.700263505
1563316,Goal setting,-4.570405728,9.749670619
1563316,Identifying core components,0.035799523,6.656785244
1563316,Identifying key insights,2.398568019,1.666666667
1563316,Identifying known and unknown,1.1575179,-0.029644269
1563316,Identifying obstacles,0.942720764,2.463768116
1563316,Identifying patterns,4.188544153,-4.608036891
1563316,Improvising,3.353221957,5.737812912
1563316,Inductive reasoning,-0.346062053,7.335309618
1563316,Mentoring,4.498806683,-8.089591568
1563316,Observing,-5.548926014,5.998023715
1563316,Pivoting,4.809069212,2.325428195
1563316,Persuading,-2.971360382,10
1563316,Prioritizing,-2.6849642,7.285902503
1563316,Record-keeping,-4.164677804,0.925559947
1563316,Reframing,-1.46778043,5.869565217
1563316,Representing ideas visually,-4.23627685,-4.864953887
1563316,Story building,-7.553699284,3.083003953
1563316,Story telling,-7.338902148,9.476284585
1563316,Synthesizing information,3.568019093,6.910408432
1563316,Trust building,2.159904535,6.68972332
1563316,Understanding tradeoffs,1.443914081,-2.806324111
1563316,Working under time pressure,5.883054893,1.320816864
1563316,Using materials creatively,-2.589498807,2.839262187
1563316,Physical prototyping,-0.322195704,4.12055336
1563316,Digital prototyping,-0.465393795,3.95256917
1563329,Abductive reasoning,0.059665871,3.02891933
1563329,Active listening,2.112171838,2.347792998
1563329,Clarifying,6.599045346,3.949771689
1563329,Critiquing,1.133651551,2.781582953
1563329,Decision making,-4.045346062,4.627092846
1563329,Deductive reasoning,1.778042959,2.302130898
1563329,Defining the problem,4.021479714,8.196347032
1563329,Delegation,3.281622912,10
1563329,Digging deep,-1.30071599,3.576864536
1563329,Drawing,1.038186158,3.961187215
