uid,skill,x,y
1525555,Decision making,2.456395349,7.581818182
1525555,Deductive reasoning,3.270348837,6.404545455
1525555,Defining the problem,5.537790698,6.718181818
1525555,Delegation,6.555232558,8.05
1525555,Digging deep,0.74127907,4.181818182
1525555,Drawing,2.223837209,4.131818182
1525555,Explaining in simple terms,-0.915697674,2.590909091
1525555,Facilitating,-0.218023256,4.286363636
1525555,Goal setting,1.148255814,7.436363636
1525555,Identifying core components,-0.828488372,7.495454545
1525555,Identifying key insights,0.014534884,7.118181818
1525555,Identifying known and unknown,3.125,6.159090909
1525555,Identifying obstacles,3.531976744,5.054545455
1525555,Identifying patterns,4.316860465,6.168181818
1525555,Improvising,4.084302326,5.172727273
1525555,Inductive reasoning,1.293604651,5.886363636
1525555,Mentoring,-0.130813953,5.581818182
1525555,Observing,3.997093023,8.113636364
1525555,Pivoting,3.706395349,6.209090909
1525555,Persuading,2.311046512,7.940909091
1525555,Prioritizing,2.078488372,7.6
1525555,Record-keeping,6.933139535,7.368181818
1525555,Reframing,-2.747093023,6.481818182
1525555,Representing ideas visually,1.613372093,5.340909091
1525555,Story building,3.764534884,5.763636364
1525555,Story telling,0.625,7.640909091
1525555,Synthesizing information,1.322674419,5.154545455
1525555,Trust building,3.24127907,6.195454545
1525555,Understanding tradeoffs,7.805232558,7.781818182
1525555,Working under time pressure,4.636627907,7.040909091
1065122,Abductive reasoning,2.040572792,6.944444444
1065122,Active listening,6.503579952,3.177083333
1065122,Clarifying,-0.155131265,8.530092593
1065122,Critiquing,2.326968974,8.559027778
1065122,Decision making,-2.136038186,9.12037037
1065122,Deductive reasoning,3.782816229,4.681712963
1065122,Defining the problem,4.498806683,1.840277778
1065122,Delegation,1.61097852,4.508101852
1065122,Digging deep,5.047732697,0.694444444
1065122,Drawing,9.295942721,9.259259259
1065122,Explaining in simple terms,7.052505967,2.1875
1065122,Facilitating,4.522673031,6.799768519
1065122,Goal setting,7.386634845,8.541666667
1065122,Identifying core components,5.811455847,6.163194444
1065122,Identifying key insights,4.904534606,8.321759259
1065122,Identifying known and unknown,1.706443914,1.452546296
1065122,Identifying obstacles,0.584725537,-1.203703704
1065122,Identifying patterns,-1.062052506,7.760416667
1065122,Improvising,-7.076372315,8.761574074
1065122,Inductive reasoning,-0.131264916,5.873842593
1065122,Mentoring,-4.976133652,9.282407407
1065122,Observing,7.625298329,0.607638889
1065122,Pivoting,-0.035799523,4.710648148
1065122,Persuading,-3.281622912,9.230324074
1065122,Prioritizing,-2.971360382,7.361111111
1065122,Record-keeping,0.966587112,3.269675926
1065122,Reframing,3.997613365,3.252314815
1065122,Representing ideas visually,2.99522673,-0.190972222
1065122,Story building,-1.682577566,3.217592593
1065122,Story telling,-2.136038186,6.255787037
1065122,Synthesizing information,5.31026253,4.571759259
1065122,Trust building,-4.164677804,6.591435185
1065122,Understanding tradeoffs,-1.515513126,1.759259259
1065122,Working under time pressure,3.830548926,9.12037037
1583236,Abductive reasoning,NA,NA
1583236,Active listening,NA,NA
1583236,Clarifying,NA,NA
1583236,Critiquing,NA,NA
1583236,Decision making,NA,NA
1583236,Deductive reasoning,NA,NA
1583236,Defining the problem,NA,NA
1583236,Delegation,NA,NA
1583236,Digging deep,NA,NA
1583236,Drawing,NA,NA
1583236,Explaining in simple terms,NA,NA
1583236,Facilitating,NA,NA
1583236,Goal setting,NA,NA
1583236,Identifying core components,NA,NA
1583236,Identifying key insights,NA,NA
1583236,Identifying known and unknown,NA,NA
1583236,Identifying obstacles,NA,NA
1583236,Identifying patterns,NA,NA
1583236,Improvising,NA,NA
1583236,Inductive reasoning,NA,NA
1583236,Mentoring,NA,NA
1583236,Observing,NA,NA
1583236,Pivoting,NA,NA
1583236,Persuading,NA,NA
1583236,Prioritizing,NA,NA
1583236,Record-keeping,NA,NA
1583236,Reframing,NA,NA
1583236,Representing ideas visually,NA,NA
1583236,Story building,NA,NA
1583236,Story telling,NA,NA
1583236,Synthesizing information,NA,NA
1583236,Trust building,NA,NA
1583236,Understanding tradeoffs,NA,NA
1583236,Working under time pressure,NA,NA
1079678,Abductive reasoning,1.61097852,0.996167998
1079678,Active listening,2.350835322,2.25287368
1079678,Clarifying,2.303102625,0.444444094
1079678,Critiquing,3.854415274,0.551723319
1079678,Decision making,5.525059666,1.080459653
1079678,Deductive reasoning,3.92601432,1.264367231
1079678,Defining the problem,6.264916468,-0.620689538
1079678,Delegation,3.019093079,-4.421457459
1079678,Digging deep,0.584725537,-0.214560205
1079678,Drawing,8.53221957,-6.735632301
1079678,Explaining in simple terms,4.570405728,0.76628294
1079678,Facilitating,4.737470167,-0.429118657
1079678,Goal setting,6.288782816,-3.042145945
1079678,Identifying core components,1.92124105,1.118773829
1079678,Identifying key insights,0.322195704,1.494252289
1079678,Identifying known and unknown,2.756563246,0.72030663
1079678,Identifying obstacles,2.756563246,3.24137896
1079678,Identifying patterns,6.885441527,1.241378492
1079678,Improvising,6.933174224,-0.72030663
1079678,Inductive reasoning,6.789976134,0.613026235
1079678,Mentoring,5.477326969,-0.697317891
1079678,Observing,5.644391408,-0.475096136
1079678,Pivoting,1.085918854,-0.789272849
1079678,Persuading,1.1575179,0.1992336
1079678,Prioritizing,6.909307876,0.421455354
1079678,Record-keeping,0.704057279,0.145593987
1079678,Reframing,4.618138425,3.049808078
1079678,Representing ideas visually,8.007159905,-2.130269018
1079678,Story building,4.856801909,-0.950191688
1079678,Story telling,4.427207637,-0.613027405
1079678,Synthesizing information,4.904534606,-0.160919423
1079678,Trust building,1.754176611,-0.43678196
1079678,Understanding tradeoffs,-0.489260143,0.168581557
1079678,Working under time pressure,6.718377088,-0.452107397
1507746,Abductive reasoning,3.61575179,4.563491458
1507746,Active listening,5.023866348,-2.15079353
1507746,Clarifying,5.835322196,-1.563492427
1507746,Critiquing,0.22673031,1.920634073
1507746,Decision making,6.360381862,-0.055555919
1507746,Deductive reasoning,2.899761337,5.015872168
1507746,Defining the problem,3.878281623,6.634920514
1507746,Delegation,-6.217183771,1.666666061
1507746,Digging deep,4.403341289,0.904762026
1507746,Drawing,0.369928401,-0.444444323
1507746,Explaining in simple terms,-2.589498807,1.571428208
1507746,Facilitating,-0.274463007,0.650792803
1507746,Goal setting,4.474940334,3.4206348
1507746,Identifying core components,5.835322196,5.793650188
1507746,Identifying key insights,5.954653938,2.134920756
1507746,Identifying known and unknown,7.553699284,-1.761905125
1507746,Identifying obstacles,0.704057279,-2.007937356
1507746,Identifying patterns,1.801909308,0.650792803
1507746,Improvising,2.613365155,2.547618927
1507746,Inductive reasoning,5.859188544,2.936507331
1507746,Mentoring,2.016706444,-0.484126863
1507746,Observing,6.479713604,-2.753968617
1507746,Pivoting,3.61575179,-0.817461165
1507746,Persuading,7.959427208,-0.190476312
1507746,Prioritizing,1.849642005,3.531745426
1507746,Record-keeping,-2.517899761,0.547619169
1507746,Reframing,3.878281623,-1.880952744
1507746,Representing ideas visually,3.042959427,-2.920635768
1507746,Story building,8.38902148,-3.325396946
1507746,Story telling,NA,NA
1507746,Synthesizing information,NA,NA
1507746,Trust building,NA,NA
1507746,Understanding tradeoffs,NA,NA
1507746,Working under time pressure,NA,NA
1582737,Abductive reasoning,-1.706443914,2.795031056
1582737,Active listening,6.360381862,1.60326087
1582737,Clarifying,4.260143198,4.479813665
1582737,Critiquing,5.930787589,2.480590062
1582737,Decision making,-2.040572792,6.288819876
1582737,Deductive reasoning,-4.68973747,3.792701863
1582737,Defining the problem,-0.751789976,-0.597826087
1582737,Delegation,6.69451074,4.607919255
1582737,Digging deep,-0.560859189,7.236024845
1582737,Drawing,-5.190930788,-1.626552795
1582737,Explaining in simple terms,1.92124105,3.579192547
1582737,Facilitating,2.183770883,1.207298137
1582737,Goal setting,2.279236277,7.158385093
1582737,Identifying core components,4.737470167,0.500776398
1582737,Identifying key insights,1.46778043,5.954968944
1582737,Identifying known and unknown,-0.942720764,1.067546584
1582737,Identifying obstacles,1.730310263,-0.217391304
1582737,Identifying patterns,-2.470167064,4.274068323
1582737,Improvising,0.894988067,2.492236025
1582737,Inductive reasoning,6.957040573,0.39984472
1582737,Mentoring,7.267303103,6.940993789
1582737,Observing,0.107398568,8.10947205
1582737,Pivoting,6.145584726,6.638198758
1582737,Persuading,8.245823389,0.322204969
1582737,Prioritizing,-0.680190931,2.080745342
1582737,Record-keeping,1.873508353,-1.906055901
1582737,Reframing,5.859188544,5.442546584
1582737,Representing ideas visually,-4.045346062,1.145186335
1582737,Story building,-0.298329356,4.239130435
1582737,Story telling,3.377088305,2.736801242
1582737,Synthesizing information,-1.324582339,5.27173913
1582737,Trust building,8.198090692,3.552018634
1582737,Understanding tradeoffs,6.933174224,-0.807453416
1582737,Working under time pressure,4.451073986,6.13742236
1574888,Abductive reasoning,6.933173496,1.417717521
1574888,Active listening,4.856801181,2.781890509
1574888,Clarifying,6.980906193,0.012599314
1574888,Critiquing,1.921240322,5.156692745
1574888,Decision making,6.622910966,2.662992102
1574888,Deductive reasoning,6.933173496,0.877952876
1574888,Defining the problem,-0.083532948,6.809449083
1574888,Delegation,-0.966587841,2.701575212
1574888,Digging deep,4.642004045,1.192126537
1574888,Drawing,5.381860847,5.470079437
1574888,Explaining in simple terms,-2.804296671,6.835039995
1574888,Facilitating,-4.21241123,2.805512796
1574888,Goal setting,-2.422435096,4.839370007
1574888,Identifying core components,-1.348449416,6.20393708
1574888,Identifying key insights,3.090691396,5.363779744
1574888,Identifying known and unknown,4.785202136,5.70472477
1574888,Identifying obstacles,-1.181384977,5.179528064
1574888,Identifying patterns,-0.274463736,5.284252617
1574888,Improvising,6.312648436,4.325985045
1574888,Inductive reasoning,2.016705716,6.517323772
1574888,Mentoring,-3.114559201,4.732283344
1574888,Observing,2.159903806,3.734645693
1574888,Pivoting,-4.307876623,4.98110253
1574888,Persuading,-1.348449416,7.448031808
1574888,Prioritizing,3.973746288,4.034252617
1574888,Record-keeping,3.305488532,1.97362284
1574888,Reframing,2.112171109,2.747638732
1574888,Representing ideas visually,5.572791634,5.135826652
1574888,Story building,-2.183771611,3.114566953
1574888,Story telling,-0.942721492,5.896850946
1574888,Synthesizing information,5.572791634,4.623228659
1574888,Trust building,-6.575178998,7.798819354
1574888,Understanding tradeoffs,-4.570406456,6.18582718
1574888,Working under time pressure,5.883054164,1.644882442
1548943,Abductive reasoning,1.276849642,6.607594937
1548943,Active listening,6.933174224,6.588607595
1548943,Clarifying,-0.035799523,6.772151899
1548943,Critiquing,-2.183770883,3.158227848
1548943,Decision making,-2.159904535,8.151898734
1548943,Deductive reasoning,-0.84725537,5.246835443
1548943,Defining the problem,1.1575179,5.329113924
1548943,Delegation,1.348448687,3.386075949
1548943,Digging deep,-4.37947494,7.518987342
1548943,Drawing,-6.766109785,5.373417722
1548943,Explaining in simple terms,3.233890215,7.582278481
1548943,Facilitating,0.704057279,7.715189873
1548943,Goal setting,0.011933174,8.253164557
1548943,Identifying core components,1.1575179,7.727848101
1548943,Identifying key insights,-0.202863962,7.506329114
1548943,Identifying known and unknown,-0.22673031,7.183544304
1548943,Identifying obstacles,-1.30071599,6.253164557
1548943,Identifying patterns,-1.062052506,8.158227848
1548943,Improvising,1.515513126,7.734177215
1548943,Inductive reasoning,0.918854415,5.537974684
1548943,Mentoring,0.178997613,6.379746835
1548943,Observing,1.587112172,8.284810127
1548943,Pivoting,-3.186157518,7.658227848
1548943,Persuading,-5.548926014,8.14556962
1548943,Prioritizing,-3.30548926,6.202531646
1548943,Record-keeping,3.281622912,8.310126582
1548943,Reframing,-4.451073986,8.240506329
1548943,Representing ideas visually,-0.441527446,8.069620253
1548943,Story building,0.918854415,8.303797468
1548943,Story telling,-2.255369928,8.588607595
1548943,Synthesizing information,-0.84725537,7.860759494
1548943,Trust building,-2.54176611,8.398734177
1548943,Understanding tradeoffs,-1.992840095,8.683544304
1548943,Working under time pressure,-5.095465394,8.462025316
1520882,Abductive reasoning,-0.751789976,4.047619048
1520882,Active listening,7.625298329,6.719494048
1520882,Clarifying,6.957040573,2.819940476
1520882,Critiquing,3.973747017,5.872767857
1520882,Decision making,-2.23150358,3.830357143
1520882,Deductive reasoning,-0.799522673,1.502232143
1520882,Defining the problem,5.238663484,7.650297619
1520882,Delegation,-4.713603819,-4.344494048
1520882,Digging deep,-2.732696897,8.422619048
1520882,Drawing,9.248210024,7.332589286
1520882,Explaining in simple terms,7.76849642,0.813988095
1520882,Facilitating,-3.114558473,-5.609375
1520882,Goal setting,2.303102625,2.348214286
1520882,Identifying core components,3.520286396,0.115327381
1520882,Identifying key insights,3.042959427,4.691964286
1520882,Identifying known and unknown,3.997613365,2.030505952
1520882,Identifying obstacles,6.169451074,5.226190476
1520882,Identifying patterns,4.761336516,3.421875
1520882,Improvising,1.849642005,6.760416667
1520882,Inductive reasoning,1.682577566,5.241815476
1520882,Mentoring,7.362768496,8.389880952
1520882,Observing,0.966587112,1.871279762
1520882,Pivoting,1.563245823,0.828869048
1520882,Persuading,-2.064439141,5.524553571
1520882,Prioritizing,3.902147971,-1.898809524
1520882,Record-keeping,-2.780429594,3.249255952
1520882,Reframing,6.026252983,6.825892857
1520882,Representing ideas visually,7.863961814,2.593005952
1520882,Story building,1.014319809,7.645833333
1520882,Story telling,-0.155131265,6.603422619
1520882,Synthesizing information,3.210023866,7.799107143
1520882,Trust building,9.868735084,5.470982143
1520882,Understanding tradeoffs,-1.587112172,7.333333333
1520882,Working under time pressure,9.128878282,-2.328125
1065374,Abductive reasoning,-0.799522673,3.217391304
1065374,Active listening,1.420047733,3.89673913
1065374,Clarifying,5.334128878,-0.293478261
1065374,Critiquing,5.190930788,4.168478261
1065374,Decision making,2.923627685,4.673913043
1065374,Deductive reasoning,2.183770883,5.179347826
1065374,Defining the problem,3.114558473,3.510869565
1065374,Delegation,3.663484487,1.451086957
1065374,Digging deep,5.214797136,0.52173913
1065374,Drawing,-0.059665871,7.461956522
1065374,Explaining in simple terms,5.453460621,0.619565217
1065374,Facilitating,3.639618138,0.211956522
1065374,Goal setting,3.496420048,1.760869565
1065374,Identifying core components,-1.396181384,0.744565217
1065374,Identifying key insights,-1.873508353,4.72826087
1065374,Identifying known and unknown,-5.668257757,1.842391304
1065374,Identifying obstacles,5.167064439,2.130434783
1065374,Identifying patterns,0.823389021,5.375
1065374,Improvising,3.997613365,2.967391304
1065374,Inductive reasoning,3.997613365,4.385869565
1065374,Mentoring,6.121718377,2.413043478
1065374,Observing,3.090692124,2.527173913
1065374,Pivoting,-1.014319809,6.032608696
1065374,Persuading,-2.279236277,1.451086957
1065374,Prioritizing,0.202863962,3.173913043
1065374,Record-keeping,-3.735083532,6.375
1065374,Reframing,3.949880668,-1.72826087
1065374,Representing ideas visually,-4.522673031,4.907608696
1065374,Story building,2.279236277,6.5
1065374,Story telling,2.708830549,6.483695652
1065374,Synthesizing information,-1.945107399,2.510869565
1065374,Trust building,4.331742243,-3.027173913
1065374,Understanding tradeoffs,4.069212411,5.130434783
1065374,Working under time pressure,0.393794749,7.070652174
1524530,Abductive reasoning,NA,NA
1524530,Active listening,NA,NA
1524530,Clarifying,1.744054432,6.563361129
1524530,Critiquing,0.525687707,1.895154657
1524530,Decision making,1.83990515,3.498622194
1524530,Deductive reasoning,-4.301347265,3.708475422
1524530,Defining the problem,3.536440395,1.503808333
1524530,Delegation,-1.625122654,4.886565999
1524530,Digging deep,-3.919029464,1.709609958
1524530,Drawing,5.256870502,6.126235717
1524530,Explaining in simple terms,5.256870502,4.018797305
1524530,Facilitating,5.758662617,5.243072238
1524530,Goal setting,5.32855509,2.3318748
1524530,Identifying core components,-1.649017516,1.971316958
1524530,Identifying key insights,-3.417237349,7.707422158
1524530,Identifying known and unknown,1.170848997,5.100469742
1524530,Identifying obstacles,2.676225341,7.922946434
1524530,Identifying patterns,8.243728328,4.032572102
1524530,Improvising,8.17204374,0.998217469
1524530,Inductive reasoning,4.635604074,7.981688692
1524530,Mentoring,9.032258794,6.979824889
1524530,Observing,6.379929045,7.260573552
1524530,Pivoting,0.74074147,2.657591468
1524530,Persuading,-0.86048705,0.239021723
1524530,Prioritizing,-0.741012737,6.687733043
1524530,Record-keeping,1.338113035,0.979581619
1524530,Reframing,3.655914708,6.430076558
1524530,Representing ideas visually,7.909200251,8.882677483
1524530,Story building,6.666667396,3.352779722
1524530,Story telling,5.376344815,0.674931327
1524530,Synthesizing information,4.444445174,-1.289904589
1524530,Trust building,2.508961303,-0.402690595
1524530,Understanding tradeoffs,8.697730717,2.302706305
1524530,Working under time pressure,8.291518053,5.685464516
1521360,Abductive reasoning,1.61097852,7.570422535
1521360,Active listening,8.150357995,3.754401408
1521360,Clarifying,6.479713604,5.25528169
1521360,Critiquing,-1.276849642,6.263204225
1521360,Decision making,6.241050119,4.172535211
1521360,Deductive reasoning,7.3150358,4.229753521
1521360,Defining the problem,4.116945107,6.082746479
1521360,Delegation,2.040572792,7.970950704
1521360,Digging deep,2.780429594,8.309859155
1521360,Drawing,0.560859189,7.55721831
1521360,Explaining in simple terms,5.334128878,5.290492958
1521360,Facilitating,-0.894988067,5.664612676
1521360,Goal setting,3.997613365,4.559859155
1521360,Identifying core components,7.959427208,5.145246479
1521360,Identifying key insights,2.207637232,7.139084507
1521360,Identifying known and unknown,7.744630072,6.668133803
1521360,Identifying obstacles,7.696897375,8.169014085
1521360,Identifying patterns,4.498806683,7.803697183
1521360,Improvising,7.124105012,4.727112676
1521360,Inductive reasoning,1.587112172,5.699823944
1521360,Mentoring,8.603818616,6.320422535
1521360,Observing,9.367541766,3.490316901
1521360,Pivoting,1.968973747,5.378521127
1521360,Persuading,1.730310263,6.069542254
1521360,Prioritizing,9.415274463,6.478873239
1521360,Record-keeping,3.448687351,6.852992958
1521360,Reframing,5.143198091,9.163732394
1521360,Representing ideas visually,-2.183770883,9.044894366
1521360,Story building,0.274463007,9.330985915
1521360,Story telling,1.515513126,8.701584507
1521360,Synthesizing information,3.61575179,8.019366197
1521360,Trust building,-0.131264916,1.245598592
1521360,Understanding tradeoffs,9.033412888,1.091549296
1521360,Working under time pressure,8.174224344,-5.118838028
1585586,Abductive reasoning,6.837708831,-2.163461538
1585586,Active listening,-0.966587112,4.549278846
1585586,Clarifying,3.568019093,-1.574519231
1585586,Critiquing,1.30071599,2.013221154
1585586,Decision making,-0.369928401,3.149038462
1585586,Deductive reasoning,4.331742243,2.025240385
1585586,Defining the problem,5.190930788,-2.463942308
1585586,Delegation,3.019093079,4.104567308
1585586,Digging deep,6.121718377,-4.230769231
1585586,Drawing,7.482100239,-3.623798077
1585586,Explaining in simple terms,6.241050119,3.569711538
1585586,Facilitating,4.093078759,-0.823317308
1585586,Goal setting,3.138424821,2.427884615
1585586,Identifying core components,7.219570406,-1.003605769
1585586,Identifying key insights,5.214797136,-4.627403846
1585586,Identifying known and unknown,4.713603819,0.691105769
1585586,Identifying obstacles,4.665871122,3.557692308
1585586,Identifying patterns,6.813842482,0.414663462
1585586,Improvising,0.393794749,7.367788462
1585586,Inductive reasoning,2.565632458,6.003605769
1585586,Mentoring,7.410501193,-4.927884615
1585586,Observing,2.398568019,0.871394231
1585586,Pivoting,6.599045346,1.862980769
1585586,Persuading,9.009546539,-2.289663462
1585586,Prioritizing,-0.035799523,6.009615385
1585586,Record-keeping,1.276849642,4.981971154
1585586,Reframing,-1.563245823,2.608173077
1585586,Representing ideas visually,8.8424821,-6.304086538
1585586,Story building,-3.424821002,5.552884615
1585586,Story telling,-4.570405728,5.775240385
1585586,Synthesizing information,9.653937947,-8.617788462
1585586,Trust building,2.947494033,-0.318509615
1585586,Understanding tradeoffs,2.470167064,3.028846154
1585586,Working under time pressure,-3.639618138,3.683894231
1548065,Abductive reasoning,9.066587462,0.956994298
1548065,Active listening,4.193077361,1.81127369
1548065,Clarifying,7.663006111,-1.543632619
1548065,Critiquing,5.484246229,0.447181272
1548065,Decision making,7.572315735,-3.226304343
1548065,Deductive reasoning,7.233650736,0.96868527
1548065,Defining the problem,3.410261423,-0.123590457
1548065,Delegation,6.326490598,2.835072814
1548065,Digging deep,-2.661097852,3.713987984
1548065,Drawing,9.362291869,-3.014613014
1548065,Explaining in simple terms,2.083054135,3.442589236
1548065,Facilitating,-1.071838525,0.990396711
1548065,Goal setting,9.419807671,-1.161586945
1548065,Identifying core components,5.205011117,4.302296808
1548065,Identifying key insights,4.236037953,-1.858037578
1548065,Identifying known and unknown,6.059427557,1.826722338
1548065,Identifying obstacles,5.983053494,-2.696868323
1548065,Identifying patterns,2.27899738,1.764926472
1548065,Improvising,-5.248449503,1.365344977
1548065,Inductive reasoning,-2.909547355,1.97745369
1548065,Mentoring,8.608351824,-4.859708336
1548065,Observing,6.412647766,-4.648850347
1548065,Pivoting,-0.794988009,2.117745354
1548065,Persuading,8.565394144,-0.201252915
1548065,Prioritizing,6.92816031,-5.584133204
1548065,Record-keeping,5.333889982,-3.928183155
1548065,Reframing,4.374461026,3.105219003
1548065,Representing ideas visually,8.212409919,-7.063046895
1548065,Story building,8.288781068,2.743215541
1548065,Story telling,-2.121957856,6.169102296
1548065,Synthesizing information,-0.86181495,3.850521972
1548065,Trust building,7.410262297,5.706889047
1548065,Understanding tradeoffs,2.608591594,5.191649116
1548065,Working under time pressure,8.507636532,4.376200316
1555074,Abductive reasoning,-4.904534606,4.130434783
1555074,Active listening,4.403341289,4.85326087
1555074,Clarifying,0.751789976,1.576086957
1555074,Critiquing,-2.565632458,3.211956522
1555074,Decision making,3.997613365,4.586956522
1555074,Deductive reasoning,3.687350835,3.875
1555074,Defining the problem,2.923627685,5.119565217
1555074,Delegation,0.608591885,6.798913043
1555074,Digging deep,0.608591885,3.739130435
1555074,Drawing,-3.902147971,2.679347826
1555074,Explaining in simple terms,1.658711217,6.22826087
1555074,Facilitating,-4.785202864,7.733695652
1555074,Goal setting,-0.417661098,4.456521739
1555074,Identifying core components,3.281622912,7.831521739
1555074,Identifying key insights,0.059665871,2.945652174
1555074,Identifying known and unknown,3.806682578,2.972826087
1555074,Identifying obstacles,4.737470167,2.347826087
1555074,Identifying patterns,5.238663484,3.418478261
1555074,Improvising,-0.513126492,7.489130435
1555074,Inductive reasoning,6.575178998,4.472826087
1555074,Mentoring,0.465393795,5.804347826
1555074,Observing,5.453460621,5.701086957
1555074,Pivoting,1.443914081,3.858695652
1555074,Persuading,-4.021479714,6.233695652
1555074,Prioritizing,-1.92124105,8.391304348
1555074,Record-keeping,-5.835322196,6.070652174
1555074,Reframing,3.568019093,5.184782609
1555074,Representing ideas visually,-1.205250597,6.038043478
1555074,Story building,0.918854415,5.456521739
1555074,Story telling,-0.942720764,5.309782609
1555074,Synthesizing information,2.875894988,4.163043478
1555074,Trust building,4.355608592,3.538043478
1555074,Understanding tradeoffs,7.410501193,6.52173913
1555074,Working under time pressure,3.61575179,7.331521739
1573029,Abductive reasoning,2.543604651,-0.256410256
1573029,Active listening,7.456395349,-6.993589744
1573029,Clarifying,-6.264534884,7.551282051
1573029,Critiquing,-1.75872093,7.737179487
1573029,Decision making,2.340116279,2.897435897
1573029,Deductive reasoning,4.462209302,2.878205128
1573029,Defining the problem,2.834302326,-6.320512821
1573029,Delegation,-0.799418605,4.378205128
1573029,Digging deep,0.276162791,4.358974359
1573029,Drawing,8.154069767,-7.147435897
1573029,Explaining in simple terms,4.869186047,-6.397435897
1573029,Facilitating,4.345930233,-4.980769231
1573029,Goal setting,2.369186047,-3.871794872
1573029,Identifying core components,4.985465116,-0.557692308
1573029,Identifying key insights,3.125,-1.294871795
1573029,Identifying known and unknown,6.061046512,0.480769231
1573029,Identifying obstacles,4.375,0.615384615
1573029,Identifying patterns,3.066860465,0.698717949
1573029,Improvising,-3.415697674,4.884615385
1573029,Inductive reasoning,1.613372093,0.557692308
1573029,Mentoring,-1.497093023,-2.282051282
1573029,Observing,3.997093023,-3.326923077
1573029,Pivoting,-5.654069767,5.935897436
1573029,Persuading,-3.095930233,6.121794872
1573029,Prioritizing,7.863372093,-2.461538462
1573029,Record-keeping,8.00872093,-5.044871795
1573029,Reframing,6.64244186,1.705128205
1573029,Representing ideas visually,7.223837209,0.147435897
1573029,Story building,-0.770348837,1.666666667
1573029,Story telling,5.595930233,1.698717949
1573029,Synthesizing information,-1.962209302,2.807692308
1573029,Trust building,6.177325581,-3.673076923
1573029,Understanding tradeoffs,1.148255814,-0.256410256
1573029,Working under time pressure,-0.566860465,-3.198717949
1553293,Abductive reasoning,8.102625298,2.546816479
