uid,skill,x,y
1526139,Identifying core components,1.133651551,-0.507590133
1526139,Identifying key insights,0.823389021,3.918406072
1526139,Identifying known and unknown,1.276849642,-1.370967742
1526139,Identifying obstacles,3.520286396,-0.474383302
1526139,Identifying patterns,4.976133652,-3.752371917
1526139,Improvising,1.133651551,6.328273245
1526139,Inductive reasoning,6.097852029,-1.200189753
1526139,Mentoring,-0.465393795,7.058823529
1526139,Observing,5.334128878,3.932637571
1526139,Pivoting,6.050119332,1.375711575
1526139,Persuading,6.360381862,2.841555977
1526139,Prioritizing,3.281622912,-4.876660342
1526139,Record-keeping,-0.656324582,-7.509487666
1526139,Reframing,3.782816229,5.872865275
1526139,Representing ideas visually,-1.062052506,-0.365275142
1526139,Story building,3.61575179,2.428842505
1526139,Story telling,2.875894988,8.60056926
1526139,Synthesizing information,0.990453461,7.675521822
1526139,Trust building,1.658711217,-2.851043643
1526139,Understanding tradeoffs,6.503579952,-2.865275142
1526139,Working under time pressure,3.090692124,-2.348197343
1526139,Using materials creatively,-7.959427208,-4.563567362
1526139,Physical prototyping,-0.346062053,5.403225806
1526139,Digital prototyping,1.563245823,2.65654649
1531673,Abductive reasoning,1.13365228,1.984126379
1531673,Active listening,5.357697334,3.642857264
1531673,Clarifying,0.632458962,6.29365043
1531673,Critiquing,1.062053234,6.642856295
1531673,Decision making,4.904533878,7.309523688
1531673,Deductive reasoning,2.494034141,5.396824791
1531673,Defining the problem,3.926013591,2.650793772
1531673,Delegation,3.162291898,4.388888526
1531673,Digging deep,2.756563974,4.222221375
1531673,Drawing,7.171539816,0.365079244
1531673,Explaining in simple terms,2.780430323,4.785713922
1531673,Facilitating,4.976132923,4.658729311
1531673,Goal setting,7.601431253,5.206349085
1531673,Identifying core components,5.930786861,4.912698534
1531673,Identifying key insights,6.312648436,6.452380589
1531673,Identifying known and unknown,1.13365228,3.428570581
1531673,Identifying obstacles,3.544152016,2.904761784
1531673,Identifying patterns,-0.942720035,6.150793045
1531673,Improvising,-0.274462279,6.817460439
1531673,Inductive reasoning,3.019093807,6.33333297
1531673,Mentoring,0.966587841,0.023809161
1531673,Observing,1.515513855,1.126983279
1531673,Pivoting,6.789975405,1.396825276
1531673,Persuading,0.632458962,7.896824791
1531673,Prioritizing,4.594271348,4.277777899
1531673,Record-keeping,4.785202136,5.071428693
1531673,Reframing,5.167063711,4.587301224
1531673,Representing ideas visually,4.427206909,4.420634073
1531673,Story building,5.429593544,4.690476069
1531673,Story telling,5.477326241,3.849205744
1531673,Synthesizing information,3.830548198,5.190476312
1531673,Trust building,3.687350107,3.912698049
1531673,Understanding tradeoffs,4.832934833,5.135416303
1531673,Working under time pressure,2.183771611,2.785714165
1531673,Using materials creatively,0.393795478,5.51587241
1531673,Physical prototyping,0.250597387,1.69841282
1531673,Digital prototyping,NA,NA
1557143,Abductive reasoning,5.930787589,2.961783439
1557143,Active listening,6.050119332,5.497611465
1557143,Clarifying,4.832935561,4.211783439
1557143,Critiquing,3.639618138,3.945063694
1557143,Decision making,5.76372315,4.156050955
1557143,Deductive reasoning,5.047732697,4.972133758
1557143,Defining the problem,-2.183770883,6.297770701
1557143,Delegation,-4.546539379,7.464171975
1557143,Digging deep,-0.322195704,2.579617834
1557143,Drawing,-2.661097852,-1.476910828
1557143,Explaining in simple terms,5.429594272,-1.96656051
1557143,Facilitating,6.933174224,-3.730095541
1557143,Goal setting,-0.894988067,-1.894904459
1557143,Identifying core components,1.205250597,-2.38455414
1557143,Identifying key insights,-3.854415274,5.469745223
1557143,Identifying known and unknown,-3.186157518,-4.191878981
1557143,Identifying obstacles,5.477326969,8.630573248
1557143,Identifying patterns,-2.85202864,-2.687101911
1557143,Improvising,-4.904534606,-2.47611465
1557143,Inductive reasoning,3.949880668,3.212579618
1557143,Mentoring,3.878281623,-3.77388535
1557143,Observing,3.949880668,-2.925955414
1557143,Pivoting,-3.162291169,1.584394904
1557143,Persuading,-0.465393795,1.15843949
1557143,Prioritizing,3.472553699,6.687898089
1557143,Record-keeping,4.809069212,-0.90366242
1557143,Reframing,-4.427207637,-3.272292994
1557143,Representing ideas visually,-2.708830549,3.817675159
1557143,Story building,-4.618138425,-0.97133758
1557143,Story telling,1.587112172,5.354299363
1557143,Synthesizing information,3.520286396,6.106687898
1557143,Trust building,3.687350835,0.489649682
1557143,Understanding tradeoffs,2.923627685,1.910828025
1557143,Working under time pressure,3.830548926,4.988057325
1557143,Using materials creatively,-4.642004773,1.409235669
1557143,Physical prototyping,-3.782816229,0.155254777
1557143,Digital prototyping,-2.947494033,0.079617834
1563043,Abductive reasoning,1.945107399,7.287356322
1563043,Active listening,3.424821002,7.454022989
1563043,Clarifying,2.899761337,8.264367816
1563043,Critiquing,7.219570406,5.764367816
1563043,Decision making,7.362768496,8.459770115
1563043,Deductive reasoning,5.978520286,7.798850575
1563043,Defining the problem,2.780429594,8.793103448
1563043,Delegation,5.381861575,8.959770115
1563043,Digging deep,3.782816229,9.494252874
1563043,Drawing,-0.202863962,7.683908046
1563043,Explaining in simple terms,8.770883055,7.75862069
1563043,Facilitating,3.830548926,6.17816092
1563043,Goal setting,4.045346062,7.954022989
1563043,Identifying core components,1.945107399,9.545977011
1563043,Identifying key insights,1.778042959,8.977011494
1563043,Identifying known and unknown,2.99522673,7.902298851
1563043,Identifying obstacles,5.429594272,6
1563043,Identifying patterns,2.661097852,5.982758621
1563043,Improvising,1.61097852,7.482758621
1563043,Inductive reasoning,4.427207637,5.074712644
1563043,Mentoring,6.622911695,9.747126437
1563043,Observing,5.047732697,9.683908046
1563043,Pivoting,4.642004773,9.988505747
1563043,Persuading,1.324582339,8.454022989
1563043,Prioritizing,0.274463007,8.206896552
1563043,Record-keeping,0.894988067,9.063218391
1563043,Reframing,-0.059665871,8.724137931
1563043,Representing ideas visually,-1.801909308,8.385057471
1563043,Story building,-0.727923628,7.862068966
1563043,Story telling,-1.372315036,8.626436782
1563043,Synthesizing information,-0.704057279,9.436781609
1563043,Trust building,0.369928401,10
1563043,Understanding tradeoffs,-2.398568019,9.67816092
1563043,Working under time pressure,5.477326969,6.534482759
1563043,Using materials creatively,2.23150358,8.908045977
1563043,Physical prototyping,4.331742243,9.074712644
1563043,Digital prototyping,5.31026253,9.609195402
1563047,Abductive reasoning,3.377088305,2.086720867
1563047,Active listening,3.639618138,2.092649051
1563047,Clarifying,1.443914081,1.719173442
1563047,Critiquing,3.138424821,-6.892784553
1563047,Decision making,1.30071599,5.145663957
1563047,Deductive reasoning,-1.205250597,-3.24949187
1563047,Defining the problem,1.038186158,3.585704607
1563047,Delegation,4.570405728,0.122798103
1563047,Digging deep,-0.799522673,-0.575880759
1563047,Drawing,0.584725537,7.560128726
1563047,Explaining in simple terms,3.210023866,3.934620596
1563047,Facilitating,1.778042959,6.433773713
1563047,Goal setting,0.489260143,4.325880759
1563047,Identifying core components,-2.183770883,4.440210027
1563047,Identifying key insights,-2.136038186,2.928523035
1563047,Identifying known and unknown,5.167064439,2.067242547
1563047,Identifying obstacles,-2.064439141,1.856368564
1563047,Identifying patterns,-0.53699284,1.808096206
1563047,Improvising,0.107398568,6.366869919
1563047,Inductive reasoning,-1.443914081,6.426998645
1563047,Mentoring,-3.806682578,-7.225609756
1563047,Observing,4.761336516,-2.937838753
1563047,Pivoting,3.186157518,5.306571816
1563047,Persuading,0.823389021,-6.936822493
1563047,Prioritizing,-3.568019093,2.716802168
1563047,Record-keeping,-2.016706444,-6.979166667
1563047,Reframing,2.112171838,7.660907859
1563047,Representing ideas visually,2.279236277,8.263042005
1563047,Story building,-3.591885442,4.556233062
1563047,Story telling,-5.095465394,4.399559621
1563047,Synthesizing information,2.613365155,-0.743563686
1563047,Trust building,3.878281623,5.929031165
1563047,Understanding tradeoffs,-3.042959427,7.940379404
1563047,Working under time pressure,4.403341289,-5.116023035
1563047,Using materials creatively,-0.704057279,7.952235772
1563047,Physical prototyping,3.687350835,7.524559621
1563047,Digital prototyping,1.992840095,5.254065041
1563312,Abductive reasoning,3.997613365,4.257748777
1563312,Active listening,6.121718377,2.744698206
1563312,Clarifying,0.680190931,6.941272431
1563312,Critiquing,2.159904535,4.188417618
1563312,Decision making,5.525059666,5.448613377
1563312,Deductive reasoning,2.85202864,5.664763458
1563312,Defining the problem,7.052505967,1.835236542
1563312,Delegation,-4.856801909,7.075856444
1563312,Digging deep,1.587112172,2.920065253
1563312,Drawing,1.897374702,8.0954323
1563312,Explaining in simple terms,2.422434368,7.006525285
1563312,Facilitating,1.563245823,-2.565252855
1563312,Goal setting,0.775656325,4.893964111
1563312,Identifying core components,7.696897375,3.152528548
1563312,Identifying key insights,4.618138425,1.345840131
1563312,Identifying known and unknown,7.291169451,1.039967374
1563312,Identifying obstacles,7.362768496,4.975530179
1563312,Identifying patterns,4.188544153,2.777324633
1563312,Improvising,0.560859189,7.626427406
1563312,Inductive reasoning,5.644391408,1.447797716
1563312,Mentoring,-0.22673031,2.805872757
1563312,Observing,6.169451074,2.761011419
1563312,Pivoting,4.832935561,5.913539967
1563312,Persuading,6.169451074,-2.092169657
1563312,Prioritizing,5.214797136,3.442088091
1563312,Record-keeping,-0.298329356,1.113376835
1563312,Reframing,-1.133651551,6.32137031
1563312,Representing ideas visually,5,6.504893964
1563312,Story building,6.169451074,4.535073409
1563312,Story telling,-3.424821002,5.697389886
1563312,Synthesizing information,3.687350835,7.740619902
1563312,Trust building,8.914081146,2.279771615
1563312,Understanding tradeoffs,7.935560859,4.323001631
1563312,Working under time pressure,6.909307876,3.397226754
1563312,Using materials creatively,7.959427208,5.636215334
1563312,Physical prototyping,7.911694511,6.635399674
1563312,Digital prototyping,0.823389021,9.200652529
1563315,Abductive reasoning,-2.780429594,-1.975116641
1563315,Active listening,6.527446301,2.118973561
1563315,Clarifying,0.680190931,-1.00311042
1563315,Critiquing,1.30071599,1.255832037
1563315,Decision making,1.945107399,4.883359253
1563315,Deductive reasoning,2.6849642,3.347589425
1563315,Defining the problem,3.472553699,8.405909798
1563315,Delegation,2.112171838,9.545101089
1563315,Digging deep,-1.778042959,-5.800933126
1563315,Drawing,5.477326969,6.16251944
1563315,Explaining in simple terms,6.050119332,7.923794712
1563315,Facilitating,9.15274463,4.148522551
1563315,Goal setting,9.212410501,8.180404355
1563315,Identifying core components,8.365155131,9.81726283
1563315,Identifying key insights,-3.878281623,-3.693623639
1563315,Identifying known and unknown,1.348448687,6.49688958
1563315,Identifying obstacles,-5.978520286,3.934681182
1563315,Identifying patterns,-7.219570406,-6.652410575
1563315,Improvising,-4.761336516,8.794712286
1563315,Inductive reasoning,-6.38424821,7.881026439
1563315,Mentoring,8.69928401,-9.377916019
1563315,Observing,9.200477327,-8.067651633
1563315,Pivoting,4.355608592,9.618973561
1563315,Persuading,-1.992840095,9.844479005
1563315,Prioritizing,0.178997613,10
1563315,Record-keeping,8.221957041,-8.849144635
1563315,Reframing,-1.778042959,8.172628305
1563315,Representing ideas visually,4.021479714,-7.577760498
1563315,Story building,4.451073986,7.465007776
1563315,Story telling,6.837708831,6.955676516
1563315,Synthesizing information,3.735083532,1.905132193
1563315,Trust building,-8.102625298,1.862363919
1563315,Understanding tradeoffs,-2.732696897,-0.793157076
1563315,Working under time pressure,-9.940334129,10
1563315,Using materials creatively,-9.295942721,7.146189736
1563315,Physical prototyping,-7.267303103,8.783048212
1563315,Digital prototyping,-6.861575179,10
1563316,Abductive reasoning,3.299418605,4.368932039
1563316,Active listening,0.566860465,5.674757282
1563316,Clarifying,-4.636627907,7.368932039
1563316,Critiquing,-1.409883721,4.014563107
1563316,Decision making,-1.177325581,6.718446602
1563316,Deductive reasoning,5.479651163,-4.131067961
1563316,Defining the problem,0.85755814,7.504854369
1563316,Delegation,0.50872093,4.888349515
1563316,Digging deep,-0.188953488,8.368932039
1563316,Drawing,-2.572674419,-2.014563107
1563316,Explaining in simple terms,1.380813953,7.174757282
1563316,Facilitating,-2.485465116,4.752427184
1563316,Goal setting,-6.729651163,9.747572816
1563316,Identifying core components,0.421511628,6.665048544
1563316,Identifying key insights,2.456395349,1.796116505
1563316,Identifying known and unknown,-2.630813953,3.373786408
1563316,Identifying obstacles,-0.39244186,4.951456311
1563316,Identifying patterns,4.25872093,-4.538834951
1563316,Improvising,1.177325581,8.145631068
1563316,Inductive reasoning,-0.218023256,7.509708738
1563316,Mentoring,5.421511628,-6.757281553
1563316,Observing,-4.026162791,5.927184466
1563316,Pivoting,4.811046512,2.339805825
1563316,Persuading,-2.950581395,10
1563316,Prioritizing,-2.601744186,9.145631068
1563316,Record-keeping,-4.229651163,3.072815534
1563316,Reframing,-1.468023256,5.970873786
1563316,Representing ideas visually,-1.235465116,-3.131067961
1563316,Story building,-7.514534884,3.378640777
1563316,Story telling,-7.281976744,9.422330097
1563316,Synthesizing information,3.590116279,6.922330097
1563316,Trust building,3.909883721,5.703883495
1563316,Understanding tradeoffs,1.468023256,-2.815533981
1563316,Working under time pressure,5.915697674,1.286407767
1563316,Using materials creatively,-0.973837209,2.631067961
1563316,Physical prototyping,3.066860465,4.09223301
1563316,Digital prototyping,-0.50872093,3.961165049
1563329,Abductive reasoning,1.324582339,2.044728435
1563329,Active listening,0.513126492,3.598242812
1563329,Clarifying,3.520286396,1.733226837
1563329,Critiquing,2.446300716,2.296325879
1563329,Decision making,4.618138425,3.594249201
1563329,Deductive reasoning,5,4.732428115
1563329,Defining the problem,2.637231504,4.976038339
1563329,Delegation,2.016706444,6.305910543
1563329,Digging deep,5.262529833,7.444089457
1563329,Drawing,3.496420048,4.428913738
1563329,Explaining in simple terms,2.136038186,4.193290735
1563329,Facilitating,2.326968974,5.874600639
1563329,Goal setting,3.281622912,5.191693291
1563329,Identifying core components,4.785202864,3.518370607
1563329,Identifying key insights,2.54176611,5.35942492
1563329,Identifying known and unknown,2.040572792,5.027955272
1563329,Identifying obstacles,1.443914081,5.367412141
1563329,Identifying patterns,4.904534606,3.917731629
1563329,Improvising,1.252983294,5.279552716
1563329,Inductive reasoning,1.634844869,6.928913738
1563329,Mentoring,0.608591885,4.45686901
1563329,Observing,5.644391408,3.326677316
1563329,Pivoting,2.350835322,1.621405751
1563329,Persuading,5.883054893,4.612619808
1563329,Prioritizing,2.350835322,4.345047923
1563329,Record-keeping,4.427207637,2.67172524
1563329,Reframing,3.639618138,2.979233227
1563329,Representing ideas visually,5.525059666,2.008785942
1563329,Story building,3.782816229,1.134185304
1563329,Story telling,0.990453461,3.134984026
1563329,Synthesizing information,1.109785203,3.793929712
1563329,Trust building,3.520286396,2.344249201
1563329,Understanding tradeoffs,1.658711217,2.747603834
1563329,Working under time pressure,1.205250597,5.163738019
1563329,Using materials creatively,2.6849642,4.64057508
1563329,Physical prototyping,0.298329356,2.583865815
1563329,Digital prototyping,2.398568019,3.178913738
1563332,Abductive reasoning,1.491647506,7.126437366
1563332,Active listening,6.933173496,6.23754801
1563332,Clarifying,3.926013591,5.348658653
1563332,Critiquing,6.980906193,-2.781608845
1563332,Decision making,7.529832207,6.674329385
1563332,Deductive reasoning,2.064439869,6.206897136
1563332,Defining the problem,-4.71360309,6.54406142
1563332,Delegation,5.095464665,-6.183907227
1563332,Digging deep,-3.615751062,8.551724606
1563332,Drawing,-3.544152016,7.969828054
1563332,Explaining in simple terms,-6.002385907,8.575191571
1563332,Facilitating,3.568018365,8.146072914
1563332,Goal setting,4.498805954,2.689655055
1563332,Identifying core components,-7.840094737,7.280172297
1563332,Identifying key insights,1.730310991,4.467432599
1563332,Identifying known and unknown,1.730310991,5.111589688
1563332,Identifying obstacles,-0.369927673,6.750957737
1563332,Identifying patterns,6.217183043,3.448754672
1563332,Improvising,-2.947493305,5.088122722
1563332,Inductive reasoning,1.706444642,8.874042263
1563332,Mentoring,4.594271348,-4.72796853
1563332,Observing,-0.536992112,7.142241029
1563332,Pivoting,0.250597387,6.099616741
1563332,Persuading,-2.56563173,2.567528619
1563332,Prioritizing,1.252984022,-2.689656225
1563332,Record-keeping,6.980906193,-7.256704162
1563332,Reframing,1.062053234,5.379788921
1563332,Representing ideas visually,2.040573521,5.065133983
1563332,Story building,-4.451073257,3.992337048
1563332,Story telling,-6.479712875,4.828065017
1563332,Synthesizing information,4.880667529,7.425287473
1563332,Trust building,4.40334056,-3.19540148
1563332,Understanding tradeoffs,3.63961741,-1.134099266
1563332,Working under time pressure,7.100237935,-6.275862186
1563332,Using materials creatively,3.090692852,3.218391389
1563332,Physical prototyping,3.019093807,8.689655289
1563332,Digital prototyping,-4.188543424,9.257184025
1563381,Abductive reasoning,3.138424821,5.871559633
1563381,Active listening,2.136038186,8.551223242
1563381,Clarifying,-0.417661098,5.175840979
1563381,Critiquing,-3.544152745,4.338685015
1563381,Decision making,1.897374702,3.532110092
1563381,Deductive reasoning,5.143198091,6.517584098
1563381,Defining the problem,2.350835322,4.426605505
1563381,Delegation,4.116945107,2.916666667
1563381,Digging deep,6.07398568,3.883792049
1563381,Drawing,2.971360382,1.823394495
1563381,Explaining in simple terms,-2.255369928,1.29204893
1563381,Facilitating,1.801909308,-0.554281346
1563381,Goal setting,0.990453461,1.360856269
1563381,Identifying core components,-2.207637232,3.73470948
1563381,Identifying key insights,4.665871122,1.704892966
1563381,Identifying known and unknown,-5.143198091,2.580275229
1563381,Identifying obstacles,-2.613365155,5.382262997
1563381,Identifying patterns,-5.381861575,3.933486239
1563381,Improvising,-2.088305489,6.30733945
1563381,Inductive reasoning,-5.453460621,5.653669725
1563381,Mentoring,1.587112172,5.703363914
1563381,Observing,-4.355608592,6.30351682
1563381,Pivoting,4.116945107,-0.313455657
1563381,Persuading,NA,NA
1563381,Prioritizing,NA,NA
1563381,Record-keeping,NA,NA
1563381,Reframing,NA,NA
1563381,Representing ideas visually,NA,NA
1563381,Story building,NA,NA
1563381,Story telling,NA,NA
1563381,Synthesizing information,NA,NA
1563381,Trust building,NA,NA
1563381,Understanding tradeoffs,NA,NA
1563381,Working under time pressure,NA,NA
1563381,Using materials creatively,NA,NA
1563381,Physical prototyping,NA,NA
1563381,Digital prototyping,NA,NA
1563390,Abductive reasoning,2.923627685,2.959641256
1563390,Active listening,5,8.727578475
1563390,Clarifying,4.880668258,3.553811659
1563390,Critiquing,3.92601432,1.384529148
1563390,Decision making,4.212410501,2.937219731
1563390,Deductive reasoning,3.902147971,1.171524664
1563390,Defining the problem,1.825775656,7.567264574
1563390,Delegation,6.670644391,1.182735426
1563390,Digging deep,1.133651551,3.452914798
1563390,Drawing,-4.713603819,8.144618834
1563390,Explaining in simple terms,2.064439141,2.16367713
1563390,Facilitating,2.470167064,4.209641256
1563390,Goal setting,4.164677804,2.802690583
1563390,Identifying core components,5.930787589,2.965246637
1563390,Identifying key insights,2.136038186,2.589686099
1563390,Identifying known and unknown,5.381861575,2.303811659
